,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
26,2.6,0.02,576.0,22.33,33.77,0.54,0.0,391.95,-2.74,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
27,2.7,0.0,576.0,23.48,41.77,0.68,0.0,391.9,-3.19,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
28,2.8,0.12,576.0,23.65,48.91,0.67,0.0,391.85,-3.68,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
29,2.9,0.72,576.0,23.65,55.0,0.74,0.0,391.8,-4.18,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
30,3.0,0.86,576.0,23.48,57.27,0.73,0.0,391.75,-4.59,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
31,3.1,1.16,576.0,23.48,61.0,0.88,0.0,391.7,-4.99,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
32,3.2,1.47,576.0,23.48,61.27,1.0,0.0,391.65,-5.48,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
33,3.3,1.63,576.0,23.65,62.86,0.93,0.0,391.6,-5.98,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
34,3.4,1.97,576.0,23.65,63.5,0.89,0.0,391.55,-6.53,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
35,3.5,2.27,576.0,23.69,64.86,0.96,0.0,391.5,-7.08,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
36,3.6,2.58,576.0,23.8,65.23,0.96,0.0,391.45,-7.39,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
37,3.7,2.89,576.0,23.8,63.86,0.87,0.0,391.4,-7.69,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
38,3.8,3.22,576.0,24.28,63.0,1.02,0.0,391.4,-7.99,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
39,3.9,3.53,576.0,27.66,62.64,0.99,0.0,391.4,-8.29,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
40,4.0,3.89,576.0,29.1,62.74,0.98,0.0,391.3,-9.36,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
41,4.1,4.17,576.0,30.04,70.88,1.04,0.0,391.2,-10.46,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
42,4.2,4.55,576.0,30.18,75.62,1.12,0.0,391.1,-11.37,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.5
43,4.3,4.89,576.0,30.18,77.74,0.97,0.0,391.0,-12.27,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.52
44,4.4,5.27,576.0,30.18,78.74,1.16,0.0,390.95,-12.64,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.53
45,4.5,5.61,576.0,30.14,77.38,0.64,0.0,390.9,-12.99,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.55
46,4.6,5.94,576.0,29.85,75.24,0.9,0.0,390.85,-13.19,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.57
47,4.7,6.27,576.0,29.85,74.14,0.73,0.0,390.8,-13.39,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.58
48,4.8,6.49,576.0,29.85,70.64,0.75,0.0,390.85,-13.11,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.6
49,4.9,6.78,576.0,30.0,67.88,0.59,0.0,390.9,-12.81,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.62
50,5.0,6.99,576.0,30.18,64.26,0.57,0.0,390.95,-11.98,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.63
51,5.1,7.25,576.0,30.3,56.76,0.53,0.0,391.0,-11.13,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.65
52,5.2,7.44,576.0,30.49,48.88,0.43,0.0,391.1,-10.18,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
53,5.3,7.58,576.0,31.25,44.12,0.25,0.0,391.2,-9.23,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
54,5.4,7.67,576.0,31.58,40.64,0.34,0.0,391.25,-8.52,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
55,5.5,7.77,576.0,32.51,34.88,0.29,0.0,391.3,-7.82,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
56,5.6,7.81,576.0,33.59,33.62,0.08,0.0,391.35,-7.75,16.0,17.0,86.8,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
57,5.7,7.88,576.0,35.3,34.0,0.24,0.0,391.4,-7.7,16.0,17.0,86.75,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
58,5.8,7.94,576.0,35.77,33.88,0.17,0.0,391.35,-8.14,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
59,5.9,8.02,576.0,36.05,37.5,0.13,0.0,391.3,-8.59,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
60,6.0,8.16,576.0,36.5,38.12,0.36,0.0,391.25,-8.79,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
61,6.1,8.24,576.0,36.86,39.5,0.31,0.0,391.2,-8.99,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
62,6.2,8.41,576.0,37.83,40.49,0.23,0.0,391.15,-9.63,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
63,6.3,8.62,576.0,38.83,43.5,0.3,0.0,391.1,-10.28,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
64,6.4,8.69,576.0,38.68,47.26,0.62,0.0,391.0,-11.27,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
65,6.5,8.92,576.0,38.68,50.34,0.51,0.0,390.9,-12.27,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
66,6.6,9.16,576.0,38.53,53.88,0.56,0.0,390.85,-12.93,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
67,6.7,9.41,576.0,38.38,54.66,0.59,0.0,390.8,-13.58,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
68,6.8,9.64,576.0,38.19,54.27,0.64,0.0,390.75,-13.75,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
69,6.9,9.89,576.0,38.03,52.88,0.68,0.0,390.7,-13.9,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
70,7.0,10.16,576.0,37.58,52.0,0.65,0.0,390.7,-13.85,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
71,7.1,10.44,576.0,36.59,50.76,0.65,0.0,390.7,-13.8,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
72,7.2,10.67,576.0,34.81,49.26,0.7,0.0,390.75,-13.07,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
73,7.3,10.91,576.0,32.1,44.38,0.65,0.0,390.8,-12.32,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
74,7.4,11.09,576.0,30.74,36.26,0.47,0.0,390.99,-10.41,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
75,7.5,11.25,576.0,29.56,28.01,0.35,0.0,391.19,-8.46,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
76,7.6,11.38,576.0,27.76,22.63,0.23,0.0,391.3,-7.14,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
77,7.7,11.47,576.0,27.2,17.5,0.23,0.0,391.4,-5.84,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
78,7.8,11.53,576.0,26.9,14.13,0.17,0.0,391.5,-4.88,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
79,7.9,11.56,576.0,26.39,10.26,-0.02,0.0,391.6,-3.93,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
80,8.0,11.59,576.0,25.31,6.76,-0.03,0.0,391.7,-3.03,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
81,8.1,11.58,576.0,25.03,4.13,0.03,0.0,391.8,-2.13,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
82,8.2,11.55,576.0,25.18,-0.37,-0.11,0.0,391.9,-0.94,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
83,8.3,11.47,576.0,25.18,-6.49,-0.25,0.0,392.0,0.26,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
84,8.4,11.42,576.0,25.18,-6.63,-0.29,0.0,392.0,0.06,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
85,8.5,11.3,576.0,25.18,-4.24,-0.23,0.0,392.0,-0.19,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
86,8.6,11.23,576.0,25.18,-7.0,-0.29,0.0,392.05,0.04,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
87,8.7,11.12,576.0,25.35,-8.12,-0.33,0.0,392.1,0.29,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
88,8.8,11.03,576.0,25.5,-8.12,-0.27,0.0,392.1,0.45,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
89,8.9,10.94,576.0,25.85,-9.19,-0.33,0.0,392.1,0.6,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
90,9.0,10.81,576.0,26.96,-8.9,-0.22,0.0,392.1,0.16,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
91,9.1,10.7,576.0,28.63,-5.5,-0.21,0.0,392.1,-0.29,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
92,9.2,10.64,576.0,30.06,-1.8,-0.17,0.0,392.05,-0.74,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
93,9.3,10.59,576.0,30.8,0.0,-0.15,0.0,392.0,-1.19,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
94,9.4,10.53,576.0,30.78,0.8,-0.17,0.0,391.95,-1.3,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
95,9.5,10.47,576.0,30.45,0.8,-0.15,0.0,391.9,-1.4,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
96,9.6,10.41,576.0,30.3,0.2,-0.11,0.0,391.9,-1.4,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
97,9.7,10.36,576.0,30.3,0.0,-0.15,0.0,391.9,-1.4,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
98,9.8,10.31,576.0,30.63,0.0,-0.19,0.0,391.9,-1.45,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
99,9.9,10.22,576.0,31.31,0.0,-0.25,0.0,391.9,-1.5,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
100,10.0,10.16,576.0,33.78,1.4,-0.29,0.0,391.9,-1.79,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
101,10.1,10.11,576.0,34.95,2.6,-0.18,0.0,391.9,-2.09,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
102,10.2,10.03,576.0,34.95,8.6,-0.04,0.0,391.8,-2.78,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
103,10.3,10.02,576.0,34.95,9.0,-0.18,0.0,391.7,-3.48,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
104,10.4,10.0,576.0,34.95,8.8,-0.1,0.0,391.7,-3.6,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
105,10.5,9.98,576.0,34.95,9.19,-0.15,0.0,391.7,-3.7,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.5,85,16.5,24.67
106,10.6,9.98,576.0,35.13,10.7,-0.09,0.0,391.7,-3.99,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.55,85,16.5,24.67
107,10.7,9.95,576.0,36.26,12.7,-0.13,0.0,391.7,-4.29,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.6,85,16.5,24.67
108,10.8,9.94,576.0,38.16,13.2,-0.07,0.0,391.6,-5.27,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.65,85,16.5,24.67
109,10.9,9.95,576.0,39.15,18.6,0.0,0.0,391.5,-6.27,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.7,85,16.5,24.67
110,11.0,9.95,576.0,39.48,27.8,0.14,0.0,391.31,-8.48,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.75,85,16.5,24.67
111,11.1,10.02,576.0,39.44,36.59,0.34,0.0,391.11,-10.73,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.8,85,16.5,24.67
112,11.2,10.22,576.0,39.27,43.6,0.31,0.0,390.95,-11.96,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.85,85,16.5,24.67
113,11.3,10.36,576.0,39.0,47.2,0.44,0.0,390.8,-13.16,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.9,85,16.5,24.67
114,11.4,10.52,576.0,38.83,48.8,0.39,0.0,390.75,-13.64,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,15.95,85,16.5,24.67
115,11.5,10.72,576.0,37.82,50.0,0.33,0.0,390.7,-14.09,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
116,11.6,10.89,576.0,35.19,50.4,0.25,0.0,390.7,-13.57,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
117,11.7,11.1,576.0,33.15,47.1,0.27,0.0,390.7,-13.02,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
118,11.8,11.2,576.0,30.84,38.9,0.12,0.0,390.89,-10.96,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
119,11.9,11.3,576.0,28.99,30.71,0.01,0.0,391.09,-8.86,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
120,12.0,11.34,576.0,26.81,23.62,-0.07,0.0,391.25,-7.35,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
121,12.1,11.39,576.0,24.49,18.71,-0.15,0.0,391.4,-5.85,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
122,12.2,11.36,576.0,22.5,12.62,-0.19,0.0,391.55,-4.39,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
123,12.3,11.28,576.0,21.6,6.91,-0.36,0.0,391.7,-2.94,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
124,12.4,11.16,576.0,20.62,1.41,-0.27,0.0,391.8,-1.69,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
125,12.5,11.09,576.0,17.87,-3.09,-0.42,0.0,391.9,-0.44,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
126,12.6,10.98,576.0,17.6,-9.81,-0.41,0.0,391.95,-0.06,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
127,12.7,10.75,576.0,17.25,-8.21,-0.43,0.0,392.0,0.29,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
128,12.8,10.56,576.0,16.17,-11.1,-0.47,0.0,392.1,0.93,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
129,12.9,10.36,576.0,15.22,-15.79,-0.57,0.0,392.2,1.58,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
130,13.0,10.19,576.0,14.63,-19.31,-0.57,0.0,392.25,2.23,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
131,13.1,9.92,576.0,14.65,-23.71,-0.7,0.0,392.3,2.88,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
132,13.2,9.65,576.0,14.82,-27.43,-0.67,0.0,392.35,3.34,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
133,13.3,9.34,576.0,15.45,-31.29,-0.75,0.0,392.4,3.79,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
134,13.4,9.01,576.0,17.06,-35.5,-0.77,0.0,392.4,3.56,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
135,13.5,8.67,576.0,21.79,-33.79,-0.69,0.0,392.4,3.31,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
136,13.6,8.42,576.0,27.02,-19.71,-0.4,0.0,392.21,1.51,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
137,13.7,8.22,576.0,31.98,-7.28,-0.2,0.0,392.01,-0.34,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
138,13.8,8.08,576.0,36.28,-1.5,-0.08,0.0,391.95,-0.88,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
139,13.9,7.95,576.0,38.69,0.86,-0.07,0.0,391.9,-1.39,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
140,14.0,7.87,576.0,39.17,3.64,-0.07,0.0,391.75,-3.24,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
141,14.1,7.8,576.0,39.48,14.15,0.27,0.0,391.6,-5.14,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
142,14.2,7.84,576.0,39.6,37.07,0.61,0.0,391.36,-8.01,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
143,14.3,8.02,576.0,40.68,46.57,0.7,0.0,391.11,-10.91,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
144,14.4,8.24,576.0,40.55,53.5,0.91,0.0,390.86,-13.18,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
145,14.5,8.49,576.0,40.53,64.57,1.04,0.0,390.61,-15.43,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
146,14.6,8.83,576.0,40.38,69.93,1.12,0.0,390.5,-16.42,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
147,14.7,9.21,576.0,40.08,70.71,1.24,0.0,390.4,-17.37,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
148,14.8,9.59,576.0,39.2,72.07,1.0,0.0,390.3,-17.89,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
149,14.9,9.89,576.0,33.73,71.43,1.31,0.0,390.2,-18.39,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
150,15.0,10.22,576.0,29.98,65.07,1.02,0.0,390.44,-15.39,16.0,17.0,86.7,100.0,8,89.5,0.0,0.0,0.0,1,16.0,85,16.5,24.67
