,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
33,3.3,9.78,574.0,41.64,75.0,0.95,0.0,390.45,-23.78,26.0,26.0,86.5,100.0,8,90,0.0,85,1.64,1,27.0,215,25.5,39.01
34,3.4,10.18,574.0,41.65,77.5,1.18,0.0,390.35,-25.23,26.0,26.0,86.5,100.0,8,90,0.0,85,1.64,1,27.0,215,25.5,39.01
35,3.5,10.47,574.0,41.78,79.52,0.83,0.0,390.25,-26.3,26.0,26.0,86.5,100.0,8,90,0.0,85,1.64,1,27.0,215,25.5,39.01
36,3.6,10.82,574.0,41.65,80.02,1.01,0.0,390.15,-27.05,26.0,26.0,86.5,100.0,8,90,0.0,85,1.64,1,27.0,215,25.5,39.01
37,3.7,11.22,574.0,41.48,80.52,1.06,0.0,390.07,-27.72,26.0,26.0,86.5,100.0,8,90,0.0,85,1.72,1,27.0,215,25.5,39.01
38,3.8,11.62,574.0,41.18,81.48,1.02,0.0,390.02,-28.32,26.0,26.0,86.5,100.0,8,90,0.0,85,1.72,1,27.0,215,25.5,39.01
39,3.9,12.02,574.0,41.32,79.96,0.98,0.0,390.0,-28.76,26.0,26.0,86.5,100.0,8,90,0.0,85,1.72,1,27.0,215,25.5,39.01
40,4.0,12.4,574.0,40.99,78.02,0.97,0.0,390.0,-29.06,26.0,26.0,86.5,100.0,8,90,0.0,85,1.73,1,27.0,215,25.5,39.01
41,4.1,12.82,574.0,40.06,77.98,1.04,0.0,390.0,-29.04,26.0,26.0,86.5,100.0,8,90,0.0,85,1.75,1,27.0,215,25.5,39.01
42,4.2,13.17,574.0,35.87,75.94,1.04,0.0,390.0,-28.74,26.0,26.0,86.5,100.0,8,90,0.0,85,1.76,1,27.0,215,25.45,38.99
43,4.3,13.54,574.0,33.26,68.41,0.9,0.0,390.14,-26.47,26.0,26.0,86.5,100.0,8,90,0.0,85,1.77,1,27.0,215,25.4,38.98
44,4.4,13.87,574.0,29.86,54.53,0.78,0.0,390.39,-22.52,26.0,26.0,86.5,100.0,8,90,0.0,85,1.79,1,27.0,215,25.35,38.96
45,4.5,14.1,574.0,24.14,41.04,0.49,0.0,390.61,-19.02,26.0,26.0,86.5,100.0,8,90,0.0,85,1.8,1,27.0,215,25.3,38.94
46,4.6,14.29,574.0,19.14,31.03,0.42,0.0,390.81,-15.92,26.0,26.0,86.5,100.0,8,90,0.0,85,1.8,1,27.0,215,25.25,38.93
47,4.7,14.41,574.0,17.6,20.52,0.2,0.0,391.04,-12.61,26.0,26.0,86.5,100.0,8,90,0.0,85,1.8,1,27.0,215,25.2,38.91
48,4.8,14.42,574.0,17.0,8.53,-0.01,0.0,391.29,-9.11,26.0,26.0,86.5,100.0,8,90,0.0,85,1.8,1,27.0,215,25.15,38.89
49,4.9,14.42,574.0,16.2,0.97,-0.07,0.0,391.48,-6.28,26.0,26.0,86.5,100.0,8,90,0.0,85,1.8,1,27.0,215,25.1,38.88
50,5.0,14.37,574.0,16.35,-5.83,-0.23,0.0,391.63,-4.03,26.0,26.0,86.5,100.0,8,90,0.0,85,1.8,1,27.0,215,25.05,38.86
51,5.1,14.22,574.0,16.79,-16.91,-0.49,0.0,391.73,-2.73,26.0,26.0,86.5,100.0,8,90,0.0,85,1.8,1,27.0,215,25.0,38.84
52,5.2,14.05,574.0,16.98,-17.5,-0.37,0.0,391.78,-2.23,26.0,26.0,86.5,100.0,8,90,0.0,85,1.8,1,27.0,215,25.0,38.84
53,5.3,13.9,574.0,18.16,-21.41,-0.47,0.0,391.83,-1.68,26.0,26.0,86.5,100.0,8,90,0.0,85,1.96,1,27.0,215,25.0,38.84
54,5.4,13.67,574.0,20.05,-26.94,-0.59,0.0,391.88,-1.08,26.0,26.0,86.5,100.0,8,90,0.0,85,1.96,1,27.0,215,25.0,38.84
55,5.5,13.45,574.0,20.69,-24.56,-0.51,0.0,391.87,-1.29,26.0,26.0,86.5,100.0,8,90,0.0,85,1.96,1,27.0,215,25.0,38.84
56,5.6,13.27,574.0,21.63,-20.56,-0.49,0.0,391.82,-2.19,26.0,26.0,86.5,100.0,8,90,0.0,85,1.96,1,27.0,215,25.0,38.84
57,5.7,13.07,574.0,22.25,-19.03,-0.49,0.0,391.77,-2.82,26.0,26.0,86.5,100.0,8,90,0.0,85,1.96,1,27.0,215,25.0,38.84
58,5.8,12.92,574.0,22.08,-17.0,-0.53,0.0,391.72,-3.22,26.0,26.0,86.5,100.0,8,90,0.0,85,1.96,1,27.0,215,25.0,38.84
59,5.9,12.71,574.0,21.93,-17.5,-0.47,0.0,391.7,-3.43,26.0,26.0,86.5,100.0,8,90,0.0,85,1.96,1,27.0,215,25.0,38.84
60,6.0,12.49,574.0,21.93,-18.45,-0.55,0.0,391.7,-3.48,26.0,26.0,86.5,100.0,8,90,0.0,85,1.96,1,27.0,215,25.0,38.84
61,6.1,12.32,574.0,21.91,-18.5,-0.53,0.0,391.7,-3.64,26.0,26.0,86.5,100.0,8,90,0.0,85,2.2,1,27.0,215,25.0,38.84
62,6.2,12.13,574.0,22.25,-18.45,-0.61,0.0,391.7,-3.88,26.0,26.0,86.5,100.0,8,90,0.0,85,2.2,1,27.0,215,25.0,38.84
63,6.3,11.91,574.0,24.29,-17.5,-0.69,0.0,391.67,-4.4,26.0,26.0,86.5,100.0,8,90,0.0,85,2.2,1,27.0,215,25.0,38.84
64,6.4,11.71,574.0,26.54,-14.55,-0.57,0.0,391.62,-5.16,26.0,26.0,86.5,100.0,8,90,0.0,85,2.2,1,27.0,215,25.0,38.84
65,6.5,11.59,574.0,27.22,-7.11,-0.43,0.0,391.57,-5.99,26.0,26.0,86.5,100.0,8,90,0.0,85,2.2,1,27.0,215,25.0,38.84
66,6.6,11.44,574.0,27.53,-3.89,-0.41,0.0,391.52,-6.89,26.0,26.0,86.5,100.0,8,90,0.0,85,2.2,1,27.0,215,25.0,38.84
67,6.7,11.33,574.0,27.53,-3.5,-0.41,0.0,391.5,-7.22,26.0,26.0,86.5,100.0,8,90,0.0,85,2.2,1,27.0,215,25.0,38.84
68,6.8,11.21,574.0,27.79,-5.5,-0.49,0.0,391.5,-7.07,26.0,26.0,86.5,100.0,8,90,0.0,85,2.2,1,27.0,215,25.0,38.84
69,6.9,11.07,574.0,29.0,-4.21,-0.65,0.0,391.5,-7.22,26.0,26.0,86.5,100.0,8,90,0.0,85,2.24,1,27.0,215,25.0,38.84
70,7.0,10.93,574.0,29.38,-1.9,-0.57,0.0,391.5,-7.62,26.0,26.0,86.5,100.0,8,90,0.0,85,2.25,1,27.0,215,25.0,38.84
71,7.1,10.77,574.0,28.2,0.0,-0.59,0.0,391.5,-7.61,26.0,26.0,86.5,100.0,8,90,0.0,85,2.26,1,27.0,215,25.0,38.84
72,7.2,10.63,574.0,25.77,-2.0,-0.57,0.0,391.5,-7.26,26.0,26.0,86.5,100.0,8,90,0.0,85,2.27,1,27.0,215,24.95,38.84
73,7.3,10.46,574.0,24.34,-5.87,-0.69,0.0,391.5,-6.91,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.9,38.84
74,7.4,10.3,574.0,16.74,-8.87,-0.69,0.0,391.5,-6.56,26.0,26.0,86.5,100.0,8,90,0.0,85,2.29,1,27.0,215,24.85,38.84
75,7.5,10.16,574.0,7.26,-7.87,-0.69,0.0,391.55,-5.86,26.0,26.0,86.5,100.0,8,90,0.0,85,2.3,1,27.0,215,24.8,38.84
76,7.6,9.98,574.0,5.39,-13.69,-0.79,0.0,391.65,-4.86,26.0,26.0,86.5,100.0,8,90,0.0,85,2.31,1,27.0,215,24.75,38.84
77,7.7,9.68,574.0,1.05,-23.19,-0.93,0.0,391.73,-3.76,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.7,38.84
78,7.8,9.41,574.0,1.15,-30.85,-1.01,0.0,391.78,-2.56,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.65,38.84
79,7.9,9.06,574.0,1.3,-41.04,-1.03,0.0,391.83,-1.55,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.6,38.84
80,8.0,8.7,574.0,1.73,-49.0,-1.23,0.0,391.88,-0.7,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.55,38.84
81,8.1,8.23,574.0,3.43,-57.5,-1.35,0.69,391.93,-0.33,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.5,38.84
82,8.2,7.74,574.0,8.5,-66.0,-1.38,1.0,391.98,-0.38,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.5,38.84
83,8.3,7.26,574.0,14.93,-65.46,-1.3,1.0,391.95,-1.31,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.5,38.84
84,8.4,6.83,574.0,21.01,-51.77,-1.02,1.0,391.85,-3.01,26.0,26.0,86.5,100.0,8,90,0.0,85,2.3,1,27.0,215,24.5,38.84
85,8.5,6.46,574.0,25.78,-39.31,-0.73,1.0,391.75,-4.36,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.5,38.84
86,8.6,6.15,574.0,27.94,-27.92,-0.69,1.0,391.65,-5.41,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.5,38.84
87,8.7,5.91,574.0,28.13,-18.26,-0.5,1.0,391.57,-6.3,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.5,38.84
88,8.8,5.72,574.0,28.55,-6.81,-0.21,1.0,391.52,-7.05,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.5,38.84
89,8.9,5.6,574.0,29.95,-0.46,-0.13,0.0,391.47,-7.56,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.5,38.84
90,9.0,5.49,574.0,30.78,0.0,-0.17,0.0,391.42,-7.86,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.5,38.84
91,9.1,5.41,574.0,30.21,2.0,-0.07,0.0,391.35,-8.83,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.5,38.84
92,9.2,5.33,574.0,29.19,13.93,0.21,0.0,391.25,-10.39,26.0,26.0,86.5,100.0,8,90,0.0,85,2.28,1,27.0,215,24.45,38.84
93,9.3,5.33,574.0,27.94,24.29,0.31,0.0,391.2,-11.34,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.4,38.84
94,9.4,5.4,574.0,28.22,25.18,0.37,0.0,391.2,-11.79,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.35,38.84
95,9.5,5.48,574.0,28.75,27.14,0.43,0.0,391.17,-12.27,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.3,38.84
96,9.6,5.56,574.0,29.56,30.82,0.49,0.0,391.12,-12.77,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.25,38.84
97,9.7,5.68,574.0,31.25,35.5,0.53,0.0,391.07,-13.62,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.2,38.84
98,9.8,5.82,574.0,31.55,40.79,0.61,0.0,391.02,-14.77,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.15,38.84
99,9.9,6.01,574.0,32.03,47.11,0.77,0.0,390.95,-15.73,26.0,26.0,86.5,100.0,8,90,0.0,85,2.32,1,27.0,215,24.1,38.84
100,10.0,6.21,574.0,31.85,52.29,0.9,0.0,390.85,-16.53,26.0,26.0,86.5,100.0,8,90,0.0,85,2.34,1,27.0,215,24.05,38.84
101,10.1,6.45,574.0,31.44,54.5,0.85,0.0,390.8,-17.04,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
102,10.2,6.68,574.0,30.83,54.5,0.89,0.0,390.8,-17.29,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
103,10.3,6.91,574.0,28.68,53.0,0.88,0.0,390.83,-16.83,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
104,10.4,7.14,574.0,26.54,49.36,0.68,0.0,390.88,-15.78,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
105,10.5,7.31,574.0,26.05,37.57,0.54,0.0,390.95,-14.44,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
106,10.6,7.39,574.0,26.1,27.03,0.35,0.0,391.05,-12.84,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
107,10.7,7.44,574.0,26.52,22.32,0.23,0.0,391.13,-11.64,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
108,10.8,7.47,574.0,27.01,16.5,0.17,0.0,391.18,-10.79,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
109,10.9,7.45,574.0,28.33,14.36,0.13,0.0,391.23,-10.21,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
110,11.0,7.45,574.0,28.6,11.18,0.09,0.0,391.28,-9.86,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
111,11.1,7.41,574.0,26.98,9.65,0.07,0.0,391.3,-9.54,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
112,11.2,7.35,574.0,18.32,7.79,0.07,0.0,391.3,-9.24,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
113,11.3,7.36,574.0,9.11,6.0,-0.03,0.0,391.33,-8.75,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,24.0,38.84
114,11.4,7.27,574.0,6.05,1.0,0.09,0.0,391.38,-8.1,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,24.0,38.84
115,11.5,7.21,574.0,6.25,-1.5,0.02,0.0,391.43,-7.29,26.0,26.0,86.5,100.0,8,90,0.0,85,2.38,1,27.0,215,24.0,38.84
116,11.6,7.16,574.0,6.5,-12.09,-0.27,0.0,391.48,-6.34,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,24.0,38.84
117,11.7,7.12,574.0,6.58,-17.77,-0.43,0.0,391.53,-5.63,26.0,26.0,86.5,100.0,8,90,0.0,85,2.4,1,27.0,215,24.0,38.84
118,11.8,6.98,574.0,5.97,-20.25,-0.51,0.0,391.58,-5.13,26.0,26.0,86.5,100.0,8,90,0.0,85,2.4,1,27.0,215,24.0,38.84
119,11.9,6.74,574.0,2.27,-25.99,-0.65,0.0,391.6,-4.82,26.0,26.0,86.5,100.0,8,90,0.0,85,2.4,1,27.0,215,24.0,38.84
120,12.0,6.51,574.0,0.0,-31.99,-0.67,0.0,391.6,-4.67,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,24.0,38.84
121,12.1,6.26,574.0,0.0,-39.44,-0.81,0.0,391.63,-4.38,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,24.0,38.84
122,12.2,6.01,574.0,0.0,-46.17,-1.05,0.0,391.68,-3.98,26.0,26.0,86.5,100.0,8,90,0.0,85,2.38,1,27.0,215,23.95,38.83
123,12.3,5.65,574.0,0.0,-53.28,-1.23,0.0,391.7,-3.91,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,23.9,38.81
124,12.4,5.28,574.0,0.0,-58.5,-1.33,1.0,391.7,-4.11,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,23.85,38.79
125,12.5,4.9,574.0,0.0,-62.44,-1.47,1.0,391.67,-4.34,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.8,38.77
126,12.6,4.52,574.0,0.0,-67.39,-1.49,1.0,391.62,-4.58,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.75,38.76
127,12.7,4.06,574.0,0.0,-71.66,-1.47,1.0,391.57,-5.08,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.7,38.74
128,12.8,3.61,574.0,0.0,-67.14,-1.62,1.0,391.52,-5.78,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,23.65,38.72
129,12.9,3.22,574.0,2.16,-63.85,-1.32,1.0,391.5,-6.32,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,23.6,38.71
130,13.0,2.9,574.0,2.23,-54.22,-1.22,1.0,391.5,-6.71,26.0,26.0,86.5,100.0,8,90,0.0,85,2.38,1,27.0,215,23.55,38.69
131,13.1,2.6,574.0,2.38,-42.71,-0.99,1.0,391.47,-7.01,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,23.5,38.67
132,13.2,2.37,574.0,2.55,-37.34,-0.86,1.0,391.42,-7.21,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,23.5,38.67
133,13.3,2.16,574.0,2.33,-34.52,-0.67,1.0,391.4,-7.43,26.0,26.0,86.5,100.0,8,90,0.0,85,2.4,1,27.0,215,23.5,38.67
134,13.4,2.04,574.0,2.23,-29.37,-0.59,1.0,391.4,-7.68,26.0,26.0,86.5,100.0,8,90,0.0,85,2.4,1,27.0,215,23.5,38.67
135,13.5,1.89,574.0,2.33,-26.71,-0.53,1.0,391.4,-7.83,26.0,26.0,86.5,100.0,8,90,0.0,85,2.4,1,27.0,215,23.5,38.67
136,13.6,1.82,574.0,2.04,-21.79,-0.47,0.71,391.4,-7.88,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,23.5,38.67
137,13.7,1.75,574.0,1.73,-20.64,-0.49,0.0,391.4,-7.87,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,23.5,38.67
138,13.8,1.71,574.0,1.63,-20.86,-0.43,0.0,391.4,-7.82,26.0,26.0,86.5,100.0,8,90,0.0,85,2.38,1,27.0,215,23.5,38.67
139,13.9,1.65,574.0,1.42,-19.0,-0.45,0.0,391.4,-7.85,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,23.5,38.67
140,14.0,1.6,574.0,0.85,-18.88,-0.49,0.0,391.4,-7.95,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,23.5,38.67
141,14.1,1.53,574.0,0.85,-19.5,-0.53,0.0,391.4,-8.0,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.5,38.67
142,14.2,1.49,574.0,0.67,-18.5,-0.53,0.0,391.4,-8.0,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.45,38.67
143,14.3,1.41,574.0,0.53,-18.0,-0.49,0.0,391.4,-8.0,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.4,38.67
144,14.4,1.38,574.0,0.7,-18.0,-0.45,0.0,391.4,-8.0,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.35,38.67
145,14.5,1.33,574.0,0.56,-16.4,-0.35,0.0,391.4,-8.03,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.3,38.67
146,14.6,1.19,574.0,1.0,-15.81,-0.39,0.0,391.4,-8.08,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.25,38.67
147,14.7,1.19,574.0,1.0,-14.4,-0.35,0.0,391.4,-8.13,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.2,38.67
148,14.8,1.14,574.0,1.0,-11.81,-0.37,0.0,391.4,-8.18,26.0,26.0,86.5,100.0,8,90,0.0,85,2.36,1,27.0,215,23.15,38.67
149,14.9,1.1,574.0,1.3,-12.1,-0.35,0.0,391.4,-8.12,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,23.1,38.67
150,15.0,1.04,574.0,2.38,-9.07,-0.31,0.0,391.4,-7.97,26.0,26.0,86.5,100.0,8,90,0.0,85,2.37,1,27.0,215,23.05,38.67
151,15.1,1.02,574.0,2.91,-5.86,-0.27,0.0,391.4,-7.93,26.0,26.0,86.5,100.0,8,90,0.0,85,2.38,1,27.0,215,23.0,38.67
152,15.2,1.03,574.0,6.83,-2.96,-0.23,0.0,391.4,-7.98,26.0,26.0,86.5,100.0,8,90,0.0,85,2.38,1,27.0,215,23.0,38.67
153,15.3,1.03,574.0,12.18,-0.93,-0.11,0.0,391.4,-8.08,26.0,26.0,86.5,100.0,8,90,0.0,85,2.38,1,27.0,215,23.0,38.67
154,15.4,1.12,574.0,12.18,1.5,-0.11,0.0,391.4,-8.23,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,23.0,38.67
155,15.5,1.15,574.0,12.63,5.05,0.03,0.0,391.37,-8.4,26.0,26.0,86.5,100.0,8,90,0.0,85,2.39,1,27.0,215,23.0,38.67
156,15.6,1.18,574.0,13.86,10.0,0.09,0.0,391.32,-8.6,26.0,26.0,86.5,100.0,8,90,0.0,85,2.4,1,27.0,215,23.0,38.67
