,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
24,2.4,0.0,575.0,0.0,0.0,0.14,0.0,391.3,-4.15,22,22.0,85.8,100.0,8,90,1.48,511.52,0.42,1,21.0,85,17.5,26.01
25,2.5,0.0,575.0,0.0,0.0,0.16,0.0,391.3,-3.85,22,22.0,85.8,100.0,8,90,1.48,491.53,0.4,1,21.0,85,17.5,26.01
26,2.6,0.0,575.0,0.0,0.0,0.18,0.0,391.3,-3.61,22,22.0,85.8,100.0,8,90,1.48,471.53,0.4,1,21.0,85,17.5,26.01
27,2.7,0.0,575.0,0.0,0.0,0.2,0.0,391.3,-3.66,22,22.0,85.8,100.0,8,90,1.48,451.53,0.4,1,21.0,85,17.5,26.01
28,2.8,0.0,575.0,0.0,0.0,0.19,0.0,391.3,-3.68,22,22.0,85.8,100.0,8,90,1.48,440.0,0.4,1,21.0,85,17.5,26.01
29,2.9,0.0,575.0,0.0,0.0,0.18,0.0,391.3,-3.58,22,22.0,85.8,100.0,8,90,1.48,440.0,0.4,1,21.0,85,17.5,26.01
30,3.0,0.0,575.0,0.0,0.0,0.17,0.0,391.3,-3.49,22,22.0,85.8,100.0,8,90,1.48,431.53,0.4,1,21.0,85,17.5,26.01
31,3.1,0.0,575.0,0.0,0.0,0.17,0.0,391.3,-3.44,22,22.0,85.8,100.0,8,90,1.48,411.53,0.4,1,21.0,85,17.5,26.01
32,3.2,0.0,575.0,0.0,0.0,0.16,0.0,391.3,-3.4,22,22.0,85.8,100.0,8,90,1.48,391.53,0.4,1,21.0,85,17.5,26.01
33,3.3,0.0,575.0,0.0,0.0,0.15,0.0,391.3,-3.4,22,22.0,85.8,100.0,8,90,1.48,371.53,0.32,1,21.0,85,17.5,26.01
34,3.4,0.0,575.0,0.0,0.0,0.16,0.0,391.3,-3.38,22,22.0,85.8,100.0,8,90,1.48,351.53,0.32,1,21.0,85,17.5,26.01
35,3.5,0.0,575.0,0.0,0.0,0.18,0.0,391.3,-3.28,22,22.24,85.8,100.0,8,90,1.48,331.54,0.32,1,21.0,85,17.5,26.01
36,3.6,0.0,575.0,0.0,0.0,0.18,0.0,391.31,-3.2,22,22.55,85.8,100.0,8,90,1.48,336.93,0.32,1,21.0,85,17.5,26.01
37,3.7,0.0,575.0,0.0,0.0,0.16,0.0,391.36,-3.2,22,22.87,85.8,100.0,8,90,1.48,376.93,0.32,1,21.0,85,17.5,26.01
38,3.8,0.0,575.0,0.0,0.0,0.15,0.0,391.39,-3.18,22,23.0,85.8,100.0,8,90,1.48,391.54,0.32,1,21.0,85,17.5,26.01
39,3.9,0.0,575.0,0.0,0.0,0.16,0.0,391.34,-3.08,22,23.0,85.8,100.0,8,90,1.48,371.54,0.32,1,21.0,85,17.5,26.01
40,4.0,0.0,575.0,0.0,0.0,0.18,0.0,391.3,-3.03,22,23.0,85.8,100.0,8,90,1.48,360.0,0.32,1,21.0,85,17.5,26.01
41,4.1,0.0,575.0,0.0,0.0,0.17,0.0,391.3,-3.18,22,23.0,85.8,100.0,8,90,1.48,360.0,0.28,1,21.0,85,17.5,26.01
42,4.2,0.0,575.0,0.0,0.0,0.2,0.0,391.3,-3.26,22,23.0,85.8,100.0,8,90,1.48,343.08,0.28,1,21.0,85,17.5,26.01
43,4.3,0.0,575.0,0.0,0.0,0.17,0.0,391.3,-3.06,22,23.0,85.8,100.0,8,90,1.48,303.09,0.28,1,20.99,85,17.5,26.01
44,4.4,0.0,575.0,0.0,0.0,0.17,0.0,391.31,-2.9,22,23.0,85.8,100.0,8,90,1.48,271.54,0.28,1,20.94,85,17.5,26.01
45,4.5,0.0,575.0,0.0,0.0,0.18,0.0,391.36,-2.9,22,23.0,85.8,100.0,8,90,1.48,251.55,0.28,1,20.89,85,17.5,26.01
46,4.6,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-2.88,22,23.0,85.8,100.0,8,90,1.48,231.55,0.28,1,20.84,85,17.5,26.01
47,4.7,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-2.78,22,23.0,85.8,100.0,8,90,1.48,211.55,0.28,1,20.79,85,17.5,26.01
48,4.8,0.0,575.0,0.0,0.0,0.14,0.0,391.4,-2.69,22,23.0,85.8,100.0,8,90,1.48,191.55,0.26,1,20.74,85,17.5,26.01
49,4.9,0.0,575.0,0.0,0.0,0.17,0.0,391.4,-2.64,22,23.0,85.8,100.0,8,90,1.48,171.55,0.24,1,20.69,85,17.5,26.01
50,5.0,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-2.55,22,23.0,85.8,100.0,8,90,1.48,160.0,0.24,1,20.64,85,17.5,26.01
51,5.1,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-2.25,22,23.0,85.8,100.0,8,90,1.48,160.0,0.24,1,20.59,85,17.5,26.01
52,5.2,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-2.0,22,23.0,85.8,100.0,8,90,1.48,151.55,0.24,1,20.54,85,17.5,26.01
53,5.3,0.0,575.0,0.0,0.0,0.17,0.0,391.4,-2.0,22,23.0,85.8,100.0,8,90,1.48,131.55,0.23,1,20.51,85,17.5,26.01
54,5.4,0.0,575.0,0.0,0.0,0.19,0.0,391.4,-2.0,22,23.0,85.8,100.0,8,90,1.48,111.55,0.23,1,20.56,85,17.5,26.01
55,5.5,0.0,575.0,0.0,0.0,0.21,0.0,391.4,-2.0,22,23.0,85.8,100.0,8,90,1.48,91.55,0.23,1,20.61,85,17.5,26.01
56,5.6,0.0,575.0,0.0,0.0,0.15,0.0,391.4,-1.99,22,23.0,85.8,100.0,8,90,1.48,71.55,0.23,1,20.66,85,17.5,26.01
57,5.7,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.94,22,23.0,85.8,100.0,8,90,1.48,51.56,0.22,1,20.71,85,17.5,26.01
58,5.8,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,31.56,0.22,1,20.76,85,17.5,26.01
59,5.9,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,11.56,0.22,1,20.81,85,17.5,26.01
60,6.0,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.91,22,23.0,85.8,100.0,8,90,1.48,0.0,0.21,1,20.86,85,17.5,26.01
61,6.1,0.0,575.0,0.0,0.0,0.15,0.0,391.4,-1.96,22,23.0,85.8,100.0,8,90,1.48,0.0,0.21,1,20.91,85,17.5,26.01
62,6.2,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.99,22,23.0,85.8,100.0,8,90,1.48,0.0,0.21,1,20.96,85,17.5,26.01
63,6.3,0.0,575.0,0.0,0.0,0.17,0.0,391.4,-1.94,22,23.0,85.8,100.0,8,90,1.48,0.0,0.21,1,21.0,85,17.5,26.01
64,6.4,0.0,575.0,0.0,0.0,0.17,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
65,6.5,0.0,575.0,0.0,0.0,0.17,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
66,6.6,0.0,575.0,0.0,0.0,0.17,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
67,6.7,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
68,6.8,0.0,575.0,0.0,0.0,0.19,0.0,391.41,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
69,6.9,0.0,575.0,0.0,0.0,0.18,0.0,391.46,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
70,7.0,0.0,575.0,0.0,0.0,0.17,0.0,391.49,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
71,7.1,0.0,575.0,0.0,0.0,0.17,0.0,391.44,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
72,7.2,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.91,22,23.0,85.8,100.0,8,90,1.48,0.0,0.2,1,21.0,85,17.5,26.01
73,7.3,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.96,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
74,7.4,0.0,575.0,0.0,0.0,0.19,0.0,391.4,-1.99,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
75,7.5,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-1.94,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
76,7.6,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
77,7.7,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
78,7.8,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
79,7.9,0.0,575.0,0.0,0.0,0.19,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
80,8.0,0.0,575.0,0.0,0.0,0.17,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
81,8.1,0.0,575.0,0.0,0.0,0.19,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
82,8.2,0.0,575.0,0.0,0.0,0.15,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.01
83,8.3,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.99,85,17.5,26.01
84,8.4,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.94,85,17.5,26.01
85,8.5,0.0,575.0,0.0,0.0,0.16,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.89,85,17.5,26.01
86,8.6,0.0,575.0,0.0,0.0,0.17,0.0,391.41,-1.91,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.84,85,17.5,26.01
87,8.7,0.0,575.0,0.0,0.0,0.17,0.0,391.46,-1.96,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.79,85,17.5,26.01
88,8.8,0.0,575.0,0.0,0.0,0.18,0.0,391.49,-1.99,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.74,85,17.5,26.01
89,8.9,0.0,575.0,0.0,0.0,0.19,0.0,391.44,-1.94,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.69,85,17.5,26.01
90,9.0,0.0,575.0,0.0,0.0,0.19,0.0,391.41,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.64,85,17.5,26.01
91,9.1,0.0,575.0,0.0,0.0,0.18,0.0,391.46,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.59,85,17.5,26.01
92,9.2,0.0,575.0,0.0,0.0,0.18,0.0,391.49,-1.95,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.54,85,17.5,26.01
93,9.3,0.0,575.0,0.0,0.0,0.18,0.0,391.44,-2.2,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.51,85,17.5,26.01
94,9.4,0.0,575.0,0.0,0.0,0.14,0.0,391.4,-2.36,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.56,85,17.5,26.01
95,9.5,0.0,575.0,0.0,0.0,0.14,0.0,391.4,-2.16,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.61,85,17.5,26.01
96,9.6,0.0,575.0,0.0,0.0,0.17,0.0,391.41,-2.0,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.66,85,17.5,26.01
97,9.7,0.0,575.0,0.0,0.0,0.17,0.0,391.46,-2.0,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.71,85,17.5,26.01
98,9.8,0.0,575.0,0.0,0.0,0.16,0.0,391.49,-2.0,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.76,85,17.5,26.01
99,9.9,0.0,575.0,0.0,0.0,0.16,0.0,391.44,-2.0,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.81,85,17.5,26.01
100,10.0,0.0,575.0,0.0,0.0,0.18,0.0,391.41,-2.0,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.86,85,17.5,26.01
101,10.1,0.0,575.0,0.0,0.0,0.17,0.0,391.46,-2.0,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.91,85,17.5,26.01
102,10.2,0.0,575.0,0.0,0.0,0.19,0.0,391.49,-2.0,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.96,85,17.5,26.01
103,10.3,0.0,575.0,0.0,0.0,0.22,0.0,391.44,-2.0,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.99,85,17.5,26.01
104,10.4,0.0,575.0,0.0,0.0,0.2,0.0,391.41,-1.99,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.94,85,17.5,26.01
105,10.5,0.0,575.0,0.0,0.0,0.2,0.0,391.46,-1.94,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.89,85,17.5,26.01
106,10.6,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.84,85,17.5,26.01
107,10.7,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.79,85,17.5,26.01
108,10.8,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.74,85,17.5,26.01
109,10.9,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.69,85,17.5,26.01
110,11.0,0.0,575.0,0.0,0.0,0.17,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.64,85,17.5,26.01
111,11.1,0.0,575.0,0.0,0.0,0.17,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.59,85,17.5,26.01
112,11.2,0.0,575.0,0.0,0.0,0.19,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.54,85,17.5,26.01
113,11.3,0.0,575.0,0.0,0.0,0.21,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
114,11.4,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
115,11.5,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
116,11.6,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
117,11.7,0.0,575.0,0.0,0.0,0.17,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
118,11.8,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
119,11.9,0.0,575.0,0.0,0.0,0.17,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
120,12.0,0.0,575.0,0.0,0.0,0.22,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
121,12.1,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
122,12.2,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
123,12.3,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
124,12.4,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
125,12.5,0.0,575.0,0.0,0.0,0.19,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.01
126,12.6,0.0,575.0,0.0,0.0,0.18,0.0,391.49,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.02
127,12.7,0.0,575.0,0.0,0.0,0.17,0.0,391.44,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.04
128,12.8,0.0,575.0,0.0,0.0,0.18,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.05
129,12.9,0.0,575.0,0.0,0.0,0.19,0.0,391.4,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.07
130,13.0,0.0,575.0,0.0,0.0,0.19,0.0,391.41,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.09
131,13.1,0.0,575.0,0.0,0.0,0.19,0.0,391.46,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.1
132,13.2,0.0,575.0,0.0,0.0,0.19,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.12
133,13.3,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.51,85,17.5,26.14
134,13.4,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.56,85,17.5,26.15
135,13.5,0.0,575.0,0.0,0.0,0.2,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.61,85,17.5,26.17
136,13.6,0.0,575.0,0.0,0.0,0.2,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.66,85,17.5,26.17
137,13.7,0.0,575.0,0.0,0.0,0.2,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.71,85,17.5,26.17
138,13.8,0.0,575.0,0.0,0.0,0.2,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.76,85,17.5,26.17
139,13.9,0.0,575.0,0.0,0.0,0.19,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.81,85,17.5,26.17
140,14.0,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.86,85,17.5,26.17
141,14.1,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.91,85,17.5,26.17
142,14.2,0.0,575.0,0.0,0.0,0.19,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.95,85,17.5,26.17
143,14.3,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,21.0,85,17.5,26.17
144,14.4,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.95,85,17.5,26.17
145,14.5,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.89,85,17.5,26.17
146,14.6,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.84,85,17.5,26.17
147,14.7,0.0,575.0,0.0,0.0,0.14,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.79,85,17.5,26.17
148,14.8,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.74,85,17.5,26.17
149,14.9,0.0,575.0,0.0,0.0,0.17,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.69,85,17.5,26.17
150,15.0,0.0,575.0,0.0,0.0,0.14,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.64,85,17.5,26.17
151,15.1,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.59,85,17.5,26.17
152,15.2,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.54,85,17.5,26.17
153,15.3,0.0,575.0,0.0,0.0,0.17,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.17
154,15.4,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.17
155,15.5,0.0,575.0,0.0,0.0,0.16,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.17
156,15.6,0.0,575.0,0.0,0.0,0.18,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.17
157,15.7,0.0,575.0,0.0,0.0,0.14,0.0,391.5,-1.9,22,23.0,85.8,100.0,8,90,1.48,0.0,0.16,1,20.5,85,17.5,26.17
