,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
27,2.7,0.0,576.0,0.0,0.0,0.15,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
28,2.8,0.0,576.0,0.0,0.0,0.17,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
29,2.9,0.0,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
30,3.0,0.0,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
31,3.1,0.0,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
32,3.2,0.0,576.0,0.0,0.0,0.21,0.0,392.9,-0.74,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
33,3.3,0.0,576.0,0.0,0.0,0.25,0.0,392.9,-0.79,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
34,3.4,0.0,576.0,0.0,0.0,0.24,0.0,392.9,-0.76,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
35,3.5,0.0,576.0,0.0,0.0,0.19,0.0,392.9,-0.71,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
36,3.6,0.0,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
37,3.7,0.0,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
38,3.8,0.0,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
39,3.9,0.0,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
40,4.0,0.0,576.0,0.0,0.0,0.23,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
41,4.1,0.0,576.0,0.0,0.0,0.22,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
42,4.2,0.0,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
43,4.3,0.0,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
44,4.4,0.0,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
45,4.5,0.0,576.0,0.0,0.0,0.16,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
46,4.6,0.0,576.0,0.0,0.0,0.17,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
47,4.7,0.0,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
48,4.8,0.0,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
49,4.9,0.0,576.0,0.0,0.0,0.22,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
50,5.0,0.0,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
51,5.1,0.0,576.0,0.0,0.0,0.16,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
52,5.2,0.0,576.0,0.0,0.0,0.17,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
53,5.3,0.0,576.0,0.0,0.0,0.23,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
54,5.4,0.0,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
55,5.5,0.0,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
56,5.6,0.0,576.0,0.0,0.0,0.23,0.0,392.9,-0.66,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
57,5.7,0.0,576.0,0.64,0.0,0.22,0.0,392.9,-0.61,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
58,5.8,0.0,576.0,4.64,0.0,0.19,0.0,392.9,-0.81,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
59,5.9,0.0,576.0,7.1,1.0,0.21,0.0,392.9,-1.06,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
60,6.0,0.0,576.0,7.65,6.26,0.21,0.0,392.86,-1.18,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
61,6.1,0.0,576.0,7.5,7.5,0.17,0.0,392.81,-1.28,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
62,6.2,0.0,576.0,7.35,9.76,0.21,0.0,392.8,-1.34,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
63,6.3,0.0,576.0,7.23,11.5,0.3,0.0,392.8,-1.39,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
64,6.4,0.0,576.0,7.23,12.5,0.31,0.0,392.8,-1.44,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
65,6.5,0.0,576.0,7.23,13.38,0.35,0.0,392.8,-1.49,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
66,6.6,0.0,576.0,7.05,15.38,0.35,0.0,392.8,-1.54,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
67,6.7,0.0,576.0,6.77,15.62,0.31,0.0,392.8,-1.59,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
68,6.8,0.0,576.0,4.68,16.24,0.29,0.0,392.8,-1.56,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
69,6.9,0.0,576.0,2.02,17.26,0.25,0.0,392.8,-1.51,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
70,7.0,0.0,576.0,2.08,15.24,0.2,0.0,392.8,-1.46,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
71,7.1,0.05,576.0,2.38,13.12,0.17,0.0,392.8,-1.41,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
72,7.2,0.05,576.0,2.66,12.88,0.15,0.0,392.8,-1.36,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
73,7.3,0.05,576.0,2.88,11.62,0.12,0.0,392.8,-1.31,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
74,7.4,0.11,576.0,3.03,10.38,0.09,0.0,392.84,-1.26,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
75,7.5,0.11,576.0,3.15,9.38,0.09,0.0,392.89,-1.21,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
76,7.6,0.11,576.0,3.48,8.88,0.06,0.0,392.86,-1.16,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
77,7.7,0.11,576.0,3.91,7.12,0.02,0.0,392.81,-1.11,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
78,7.8,0.09,576.0,4.88,6.24,0.13,0.0,392.8,-1.14,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
79,7.9,0.06,576.0,5.05,7.76,0.21,0.0,392.8,-1.19,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
80,8.0,0.06,576.0,5.2,9.24,0.23,0.0,392.8,-1.2,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
81,8.1,0.05,576.0,5.2,10.26,0.21,0.0,392.8,-1.2,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
82,8.2,0.05,576.0,5.2,11.64,0.23,0.0,392.8,-1.24,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
83,8.3,0.03,576.0,5.2,12.26,0.25,0.0,392.8,-1.29,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
84,8.4,0.03,576.0,5.33,12.88,0.21,0.0,392.8,-1.34,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
85,8.5,0.0,576.0,6.22,13.0,0.19,0.0,392.8,-1.39,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
86,8.6,0.0,576.0,9.06,13.74,0.2,0.0,392.8,-1.44,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
87,8.7,0.0,576.0,11.46,15.88,0.22,0.0,392.8,-1.49,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
88,8.8,0.0,576.0,12.33,18.0,0.27,0.0,392.8,-1.58,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
89,8.9,0.0,576.0,12.78,20.5,0.33,0.0,392.8,-1.68,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
90,9.0,0.0,576.0,12.93,23.76,0.36,0.0,392.8,-1.82,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
91,9.1,0.0,576.0,13.21,26.5,0.39,0.0,392.8,-1.97,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
92,9.2,0.0,576.0,13.52,28.38,0.39,0.0,392.76,-2.12,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
93,9.3,0.0,576.0,13.7,29.12,0.39,0.0,392.71,-2.27,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
94,9.4,0.02,576.0,13.85,31.0,0.39,0.0,392.7,-2.38,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
95,9.5,0.27,576.0,14.18,32.14,0.41,0.0,392.7,-2.48,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
96,9.6,0.42,576.0,14.91,33.0,0.36,0.0,392.7,-2.58,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
97,9.7,0.47,576.0,15.39,33.76,0.37,0.0,392.7,-2.68,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
98,9.8,0.5,576.0,15.43,34.62,0.47,0.0,392.7,-2.78,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
99,9.9,0.63,576.0,15.28,36.26,0.48,0.0,392.7,-2.88,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
100,10.0,0.7,576.0,14.99,37.0,0.49,0.0,392.7,-3.02,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
101,10.1,0.86,576.0,14.95,37.12,0.51,0.0,392.7,-3.17,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
102,10.2,0.91,576.0,14.95,38.76,0.52,0.0,392.7,-3.24,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
103,10.3,1.11,576.0,15.06,38.12,0.47,0.0,392.7,-3.29,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
104,10.4,1.17,576.0,14.95,37.38,0.46,0.0,392.7,-3.34,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
105,10.5,1.28,576.0,14.8,37.5,0.49,0.0,392.7,-3.39,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
106,10.6,1.42,576.0,14.63,35.62,0.52,0.0,392.7,-3.4,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
107,10.7,1.52,576.0,14.5,35.24,0.5,0.0,392.7,-3.4,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
108,10.8,1.61,576.0,14.5,34.26,0.45,0.0,392.66,-3.4,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
109,10.9,1.72,576.0,14.35,32.74,0.49,0.0,392.61,-3.4,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
110,11.0,1.86,576.0,14.06,32.5,0.51,0.0,392.64,-3.36,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
111,11.1,1.97,576.0,13.59,31.64,0.43,0.0,392.69,-3.31,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
112,11.2,2.06,576.0,12.53,30.38,0.4,0.0,392.7,-3.26,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
113,11.3,2.17,576.0,12.5,28.24,0.41,0.0,392.7,-3.21,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
114,11.4,2.25,576.0,12.18,24.74,0.38,0.0,392.7,-3.08,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
115,11.5,2.3,576.01,12.29,23.24,0.21,0.0,392.7,-2.93,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
116,11.6,2.34,576.01,12.33,20.0,0.1,0.0,392.7,-2.73,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
117,11.7,2.34,576.01,12.33,18.25,0.17,0.0,392.7,-2.53,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
118,11.8,2.36,576.01,12.5,16.5,0.21,0.0,392.7,-2.38,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
119,11.9,2.39,576.01,12.5,15.36,0.17,0.0,392.7,-2.23,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
120,12.0,2.41,576.01,12.93,14.88,0.07,0.0,392.7,-2.16,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
121,12.1,2.41,576.01,14.64,14.12,-0.04,0.0,392.7,-2.11,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
122,12.2,2.31,576.01,17.45,13.38,0.02,0.0,392.7,-2.31,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
123,12.3,2.25,576.01,17.9,16.76,0.13,0.0,392.7,-2.56,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
124,12.4,2.25,576.01,18.49,21.02,0.14,0.0,392.7,-2.85,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
125,12.5,2.25,576.01,19.05,24.5,0.29,0.0,392.7,-3.15,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
126,12.6,2.31,576.01,21.47,28.24,0.43,0.0,392.66,-3.57,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
127,12.7,2.38,576.01,23.4,30.76,0.39,0.0,392.61,-4.02,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
128,12.8,2.47,576.01,24.64,39.16,0.51,0.0,392.56,-4.77,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
129,12.9,2.61,576.01,26.39,47.16,0.65,0.0,392.51,-5.57,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
130,13.0,2.81,576.01,26.46,53.4,0.74,0.0,392.42,-6.53,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
131,13.1,3.05,576.01,26.28,62.4,0.74,0.0,392.32,-7.53,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
132,13.2,3.28,576.01,25.86,63.98,0.91,0.0,392.26,-7.99,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
133,13.3,3.58,576.01,23.95,65.4,0.93,0.0,392.21,-8.34,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
134,13.4,3.88,576.02,21.7,65.5,0.93,0.0,392.2,-8.4,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
135,13.5,4.17,576.02,20.73,62.36,0.85,0.0,392.2,-8.4,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
136,13.6,4.38,576.02,20.34,56.98,0.67,0.0,392.24,-7.78,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
137,13.7,4.58,576.02,20.38,50.24,0.55,0.0,392.29,-7.03,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
138,13.8,4.75,576.02,20.51,43.24,0.46,0.0,392.38,-6.15,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
139,13.9,4.88,576.02,20.55,35.22,0.43,0.0,392.48,-5.25,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
140,14.0,4.97,576.02,20.66,29.62,0.33,0.0,392.5,-4.64,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
141,14.1,4.98,576.02,21.0,24.48,0.25,0.0,392.5,-4.09,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
142,14.2,5.02,576.02,21.15,20.74,0.25,0.0,392.54,-3.67,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
143,14.3,5.02,576.02,21.59,18.38,0.24,0.0,392.59,-3.27,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
144,14.4,5.05,576.02,22.88,15.12,0.08,0.0,392.6,-3.16,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
145,14.5,4.98,576.02,25.11,17.26,-0.1,0.0,392.6,-3.11,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
146,14.6,4.95,576.02,26.75,15.24,0.05,0.0,392.56,-3.64,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
147,14.7,4.94,576.02,27.53,20.62,0.2,0.0,392.51,-4.29,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
148,14.8,4.95,576.02,27.53,28.02,0.28,0.0,392.46,-5.11,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
149,14.9,5.02,576.02,27.53,34.5,0.36,0.0,392.41,-5.96,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
150,15.0,5.14,576.02,27.68,37.12,0.45,0.0,392.36,-6.39,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
151,15.1,5.22,576.02,27.68,40.52,0.35,0.0,392.31,-6.74,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
152,15.2,5.38,576.02,27.53,42.24,0.41,0.0,392.3,-7.05,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
153,15.3,5.5,576.03,27.39,44.0,0.49,0.0,392.3,-7.35,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
154,15.4,5.63,576.03,27.24,44.62,0.44,0.0,392.3,-7.44,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
155,15.5,5.75,576.03,27.2,43.74,0.37,0.0,392.3,-7.49,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
156,15.6,5.89,576.03,26.94,42.26,0.39,0.0,392.3,-7.33,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
157,15.7,6.09,576.03,25.89,39.86,0.42,0.0,392.3,-7.13,22,22.0,88.5,99.5,8,89.5,0.0,0,0.0,0,23.5,0,26.0,37.51
