,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
29,2.9,0.0,549.0,0.0,0.0,0.21,0.0,386.6,-2.37,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.55,25.01
30,3.0,0.0,549.0,0.0,0.0,0.21,0.0,386.56,-2.25,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.6,25.01
31,3.1,0.0,549.0,0.0,0.0,0.21,0.0,386.51,-2.05,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.65,25.01
32,3.2,0.0,549.0,0.0,0.0,0.21,0.0,386.54,-2.15,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.7,25.01
33,3.3,0.0,549.0,0.0,0.0,0.21,0.0,386.59,-2.35,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.75,25.01
34,3.4,0.0,549.0,0.0,0.0,0.2,0.0,386.6,-2.21,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.8,25.01
35,3.5,0.0,549.0,0.0,0.0,0.18,0.0,386.6,-1.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.85,25.01
36,3.6,0.0,549.0,0.0,0.0,0.22,0.0,386.6,-2.01,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.9,25.01
37,3.7,0.0,549.0,0.0,0.0,0.23,0.0,386.6,-2.16,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,22.95,25.01
38,3.8,0.0,549.0,0.0,0.0,0.2,0.0,386.6,-2.13,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.0,25.01
39,3.9,0.0,549.0,0.0,0.0,0.22,0.0,386.6,-2.03,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.09,25.01
40,4.0,0.0,549.0,0.0,0.0,0.22,0.0,386.6,-2.07,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.19,25.01
41,4.1,0.0,549.0,0.0,0.0,0.2,0.0,386.6,-2.17,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.29,25.01
42,4.2,0.0,549.0,0.0,0.0,0.2,0.0,386.6,-2.16,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.39,25.01
43,4.3,0.0,549.0,0.0,0.0,0.2,0.0,386.6,-2.11,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.49,25.01
44,4.4,0.0,549.0,0.0,0.0,0.2,0.0,386.6,-1.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.59,25.01
45,4.5,0.0,549.0,0.0,0.0,0.2,0.0,386.6,-1.66,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.69,25.01
46,4.6,0.0,549.0,0.0,0.0,0.21,0.0,386.64,-1.3,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.79,25.01
47,4.7,0.0,549.0,0.0,0.0,0.2,0.0,386.69,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.89,25.01
48,4.8,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.84,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,23.99,25.01
49,4.9,0.0,549.0,0.0,0.0,0.24,0.0,386.7,-0.89,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.09,25.01
50,5.0,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.19,25.01
51,5.1,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.29,25.01
52,5.2,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.39,25.01
53,5.3,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.49,25.01
54,5.4,0.0,549.0,0.0,0.0,0.24,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.59,25.01
55,5.5,0.0,549.0,0.0,0.0,0.23,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.69,25.01
56,5.6,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.79,25.01
57,5.7,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.89,25.01
58,5.8,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,24.99,25.01
59,5.9,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.09,25.01
60,6.0,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.19,25.01
61,6.1,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.29,25.01
62,6.2,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.39,25.01
63,6.3,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.49,25.01
64,6.4,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.59,25.01
65,6.5,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.69,25.01
66,6.6,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.79,25.01
67,6.7,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.89,25.01
68,6.8,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,25.99,25.01
69,6.9,0.0,549.0,0.0,0.0,0.23,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.05,25.01
70,7.0,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.1,25.01
71,7.1,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.15,25.01
72,7.2,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.93,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.2,25.01
73,7.3,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.83,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.25,25.01
74,7.4,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.87,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.3,25.01
75,7.5,0.0,549.0,0.0,0.0,0.18,0.0,386.7,-0.97,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.35,25.01
76,7.6,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.4,25.01
77,7.7,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.45,25.01
78,7.8,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.5,25.01
79,7.9,0.0,549.0,0.0,0.0,0.23,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.59,25.01
80,8.0,0.0,549.0,0.0,0.0,0.23,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.69,25.01
81,8.1,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.79,25.01
82,8.2,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.89,25.01
83,8.3,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,26.99,25.01
84,8.4,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.09,25.01
85,8.5,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.19,25.01
86,8.6,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.86,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.29,25.01
87,8.7,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.81,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.39,25.01
88,8.8,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.87,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.49,25.01
89,8.9,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.97,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.55,25.01
90,9.0,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.6,25.01
91,9.1,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.65,25.01
92,9.2,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.86,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.7,25.01
93,9.3,0.0,549.0,0.0,0.0,0.18,0.0,386.7,-0.81,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.75,25.01
94,9.4,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.87,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.8,25.01
95,9.5,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.97,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.85,25.01
96,9.6,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.9,25.01
97,9.7,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,27.95,25.01
98,9.8,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.0,25.01
99,9.9,0.0,549.0,0.0,0.0,0.23,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.09,24.99
100,10.0,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.97,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.19,24.97
101,10.1,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-1.07,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.29,24.96
102,10.2,0.0,549.0,0.0,0.0,0.23,0.0,386.7,-1.03,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.39,24.94
103,10.3,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.93,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.49,24.92
104,10.4,0.0,549.0,0.0,0.0,0.18,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.59,24.91
105,10.5,0.0,549.0,0.0,0.0,0.18,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.69,24.89
106,10.6,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.79,24.87
107,10.7,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.89,24.86
108,10.8,0.0,549.0,0.0,0.0,0.23,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,28.99,24.84
109,10.9,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.05,24.84
110,11.0,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.1,24.84
111,11.1,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.15,24.84
112,11.2,0.0,549.0,0.0,0.0,0.25,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.2,24.84
113,11.3,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.25,24.84
114,11.4,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.3,24.84
115,11.5,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.35,24.84
116,11.6,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.4,24.84
117,11.7,0.0,549.0,0.0,0.0,0.23,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.45,24.84
118,11.8,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.5,24.84
119,11.9,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.55,24.84
120,12.0,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.6,24.84
121,12.1,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.65,24.84
122,12.2,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.93,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.7,24.84
123,12.3,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.83,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.75,24.84
124,12.4,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.84,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.8,24.84
125,12.5,0.0,549.0,0.0,0.0,0.18,0.0,386.7,-0.89,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.85,24.84
126,12.6,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.9,24.84
127,12.7,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.9,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,29.95,24.84
128,12.8,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.0,24.84
129,12.9,0.0,549.0,0.0,0.0,0.17,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.09,24.84
130,13.0,0.0,549.0,0.0,0.0,0.17,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.19,24.84
131,13.1,0.0,549.0,0.0,0.0,0.2,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.29,24.84
132,13.2,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.39,24.84
133,13.3,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.49,24.84
134,13.4,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.59,24.84
135,13.5,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.69,24.84
136,13.6,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.79,24.84
137,13.7,0.0,549.0,0.0,0.0,0.19,0.0,386.7,-0.91,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.89,24.84
138,13.8,0.0,549.0,0.0,0.0,0.21,0.0,386.7,-0.94,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,30.99,24.84
139,13.9,0.0,549.0,0.0,0.0,0.18,0.0,386.7,-0.99,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.05,24.84
140,14.0,0.0,549.0,0.0,0.0,0.22,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.1,24.84
141,14.1,0.0,549.0,0.07,0.0,0.25,0.0,386.7,-1.0,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.15,24.84
142,14.2,0.0,549.0,8.99,0.0,0.23,0.0,386.7,-1.04,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.2,24.84
143,14.3,0.0,549.0,18.79,1.5,0.23,0.0,386.7,-1.09,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.25,24.84
144,14.4,0.0,549.0,24.63,5.66,0.31,0.0,386.66,-1.74,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.3,24.84
145,14.5,0.0,549.0,25.92,28.58,0.52,0.0,386.61,-2.59,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.35,24.84
146,14.6,0.0,549.0,25.83,51.08,0.78,0.0,386.53,-3.47,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.4,24.84
147,14.7,0.0,549.0,25.65,63.66,1.03,0.0,386.43,-4.37,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.45,24.84
148,14.8,0.26,549.0,25.65,69.0,1.1,0.0,386.36,-5.12,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.5,24.84
149,14.9,0.87,549.0,25.44,71.69,1.2,0.0,386.31,-5.82,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.55,24.84
150,15.0,1.32,549.0,25.35,73.42,1.28,0.0,386.26,-6.41,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.6,24.84
151,15.1,1.62,549.0,25.13,73.17,1.27,0.0,386.21,-6.96,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.65,24.84
152,15.2,2.06,549.0,24.15,73.0,1.24,0.0,386.16,-7.47,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.7,24.84
153,15.3,2.46,549.0,23.59,72.83,1.22,0.0,386.11,-7.97,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.75,24.84
154,15.4,2.85,549.0,23.28,71.83,1.24,0.0,386.06,-8.36,18.0,18.0,77.9,90.5,8,89.5,0.44,0,0.0,0,16.0,0,31.8,24.84
