,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
70,7.0,7.33,524.0,34.84,80.35,1.15,0.0,385.13,-31.11,17,18,77.0,89.5,8,89.5,5.6,0,0.05,0,14.0,0,15.32,15.0
71,7.1,7.8,524.0,37.85,76.85,1.11,0.0,385.06,-32.05,17,18,76.96,89.5,8,89.5,5.6,0,0.05,0,14.0,0,15.37,15.0
72,7.2,8.3,524.0,40.34,77.15,1.15,0.0,385.01,-32.95,17,18,76.91,89.5,8,89.5,5.6,0,0.05,0,14.0,0,15.42,15.0
73,7.3,8.76,524.0,40.55,78.5,1.2,0.0,384.79,-35.43,17,18,76.9,89.5,8,89.5,5.6,0,0.05,0,14.0,0,15.47,15.0
74,7.4,9.27,524.0,40.13,86.42,1.75,0.0,384.54,-38.23,17,18,76.9,89.5,8,89.5,5.6,0,0.06,0,14.0,0,15.5,15.0
75,7.5,9.8,524.0,40.55,87.42,1.21,0.0,384.54,-37.74,17,18,76.9,89.5,8,89.5,5.6,0,0.06,0,14.0,0,15.5,15.0
76,7.6,10.18,524.0,41.0,75.3,1.24,0.0,384.59,-36.59,17,18,76.9,89.5,8,89.5,5.6,0,0.06,0,14.0,0,15.5,15.0
77,7.7,10.64,524.0,41.18,80.17,1.42,0.0,384.6,-36.86,17,18,76.9,89.31,8,89.5,5.6,0,0.06,0,14.0,0,15.5,15.0
78,7.8,11.19,524.0,41.67,76.68,1.29,0.0,384.6,-37.41,17,18,76.9,89.0,8,89.5,5.6,0,0.07,0,14.0,0,15.5,15.0
79,7.9,11.68,524.0,44.16,78.83,1.25,0.0,384.39,-39.12,17,18,76.9,89.0,8,89.5,5.6,0,0.07,0,14.0,0,15.5,15.0
80,8.0,12.05,524.0,45.14,83.18,1.37,0.0,384.14,-41.07,17,18,76.9,89.0,8,89.5,5.6,0,0.07,0,14.0,0,15.5,15.0
81,8.1,12.62,524.0,44.93,94.48,1.58,0.0,383.85,-44.81,17,18,76.9,89.0,8,89.5,5.6,0,0.07,0,14.0,0,15.5,15.0
82,8.2,13.2,524.0,44.75,100.3,1.67,0.0,383.55,-48.91,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.5,15.0
83,8.3,13.82,524.0,44.75,102.0,1.64,0.0,383.33,-50.14,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.5,15.0
84,8.4,14.35,524.0,44.97,102.18,1.64,0.0,383.13,-50.79,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.52,15.0
85,8.5,15.06,524.0,45.2,101.5,1.65,0.0,383.02,-52.44,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.57,15.0
86,8.6,15.63,524.0,45.03,103.0,1.68,0.0,382.92,-54.29,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.62,15.0
87,8.7,16.23,524.0,45.2,102.17,1.69,0.0,382.78,-54.85,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.67,15.0
88,8.8,16.8,524.0,45.68,101.5,1.61,0.0,382.63,-55.15,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.72,15.0
89,8.9,17.43,524.0,45.77,101.67,1.66,0.0,382.48,-56.86,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.77,15.0
90,9.0,18.04,524.0,48.28,102.0,1.64,0.0,382.33,-58.86,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.82,15.0
91,9.1,18.66,524.0,50.97,104.3,1.74,0.0,382.01,-62.61,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,15.87,15.0
92,9.2,19.3,524.0,52.84,111.33,1.88,0.0,381.66,-66.71,17,18,76.9,89.0,8,89.5,5.6,0,0.12,0,14.0,0,15.92,15.0
93,9.3,20.0,524.0,52.54,121.47,2.05,0.0,381.14,-71.56,17,18,76.9,89.0,8,89.5,5.6,0,0.12,0,14.0,0,15.97,15.0
94,9.4,20.76,524.0,51.45,126.79,2.04,0.0,380.59,-76.56,17,18,76.9,89.0,8,89.5,5.6,0,0.12,0,14.0,0,16.0,15.0
95,9.5,21.45,524.0,50.08,127.85,2.03,0.0,380.46,-78.07,17,18,76.9,89.0,8,89.5,5.6,0,0.12,0,14.0,0,16.0,15.0
96,9.6,22.22,524.0,49.05,124.5,2.04,0.0,380.41,-78.87,17,18,76.9,89.0,8,89.5,5.6,0,0.12,0,14.0,0,16.0,15.0
97,9.7,23.0,524.0,47.9,122.85,1.94,0.0,380.28,-78.88,17,18,76.9,89.0,8,89.5,5.6,0,0.12,0,14.0,0,16.0,15.0
98,9.8,23.7,524.0,46.99,119.18,1.92,0.0,380.13,-78.73,17,18,76.9,89.0,8,89.5,5.6,0,0.12,0,14.0,0,16.0,15.0
99,9.9,24.38,524.0,45.47,114.38,1.79,0.0,380.27,-77.45,17,18,76.9,89.0,8,89.5,5.6,0,0.12,0,14.0,0,16.0,15.0
100,10.0,25.02,524.0,44.64,108.35,1.62,0.0,380.47,-75.95,17,18,76.9,89.0,8,89.5,5.6,0,0.04,0,14.0,0,16.0,15.0
101,10.1,25.61,524.0,43.84,100.35,1.53,0.0,380.71,-72.0,17,18,76.9,89.0,8,89.5,5.6,0,0.04,0,14.0,0,16.0,15.0
102,10.2,26.11,524.0,42.21,90.88,1.41,0.0,380.96,-67.54,17,18,76.9,89.0,8,89.5,5.6,0,0.04,0,14.0,0,16.0,15.0
103,10.3,26.63,524.0,41.7,80.88,1.22,0.0,381.46,-62.84,17,18,76.9,89.0,8,89.5,5.6,0,0.04,0,14.0,0,16.0,15.0
104,10.4,27.03,524.0,40.6,70.0,1.01,0.0,382.01,-58.1,17,18,76.9,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.02,15.0
105,10.5,27.46,524.0,39.2,59.53,0.86,0.0,382.43,-51.97,17,18,76.9,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.07,15.0
106,10.6,27.76,524.0,38.35,50.3,0.72,0.0,382.83,-45.57,17,18,76.9,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.12,15.0
107,10.7,28.01,524.0,37.3,44.4,0.55,0.0,383.23,-42.04,17,18,76.9,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.17,15.0
108,10.8,28.05,524.0,33.88,37.2,0.48,0.0,383.63,-39.09,17,18,76.9,89.0,8,89.5,5.64,0,0.08,0,14.0,0,16.22,15.0
109,10.9,28.29,524.0,33.94,29.71,0.07,0.0,384.03,-34.81,17,18,76.9,89.0,8,89.5,5.64,0,0.08,0,14.0,0,16.27,15.0
110,11.0,28.42,524.0,33.96,22.9,0.17,0.0,384.43,-30.26,17,18,76.9,89.0,8,89.5,5.64,0,0.08,0,14.0,0,16.32,15.0
111,11.1,28.57,524.0,32.11,18.3,0.2,0.0,384.58,-29.42,17,18,76.9,89.0,8,89.5,5.64,0,0.08,0,14.0,0,16.37,15.0
112,11.2,28.43,524.0,30.1,19.7,0.38,0.0,384.68,-29.32,17,18,76.9,89.0,8,89.5,5.64,0,0.08,0,14.0,0,16.42,15.0
113,11.3,28.57,524.0,29.46,14.51,0.2,0.0,384.91,-26.26,17,18,76.9,89.0,8,89.5,5.64,0,0.08,0,14.0,0,16.47,15.0
114,11.4,28.6,524.0,29.38,9.4,0.13,0.0,385.16,-22.61,17,18,76.9,89.0,8,89.5,5.6,0,0.08,0,14.0,0,16.5,15.0
115,11.5,28.68,524.0,29.2,8.8,0.05,0.0,385.32,-21.42,17,18,76.86,89.0,8,89.5,5.61,0,0.08,0,14.0,0,16.5,15.0
116,11.6,28.71,524.0,28.99,7.0,-0.01,0.0,385.47,-20.72,17,18,76.81,89.0,8,89.5,5.61,0,0.08,0,14.0,0,16.5,15.0
117,11.7,28.75,524.0,28.11,5.0,-0.11,0.0,385.58,-20.14,17,18,76.8,89.0,8,89.5,5.61,0,0.07,0,14.0,0,16.5,15.0
118,11.8,28.71,524.0,25.78,4.5,-0.13,0.0,385.68,-19.59,17,18,76.8,89.0,8,89.5,5.62,0,0.07,0,14.0,0,16.5,15.0
119,11.9,28.67,524.0,25.75,3.2,-0.22,0.0,385.78,-18.04,17,18,76.8,89.0,8,89.5,5.62,0,0.06,0,14.0,0,16.5,15.0
120,12.0,28.66,524.0,25.83,-1.21,-0.15,0.0,385.88,-16.29,17,18,76.8,89.0,8,89.5,5.63,0,0.06,0,14.0,0,16.5,15.0
121,12.1,28.53,524.0,25.98,-7.32,-0.35,0.0,386.19,-13.96,17,18,76.8,89.0,8,89.5,5.63,0,0.05,0,14.0,0,16.5,15.0
122,12.2,28.44,524.0,25.98,-11.8,-0.42,0.0,386.54,-11.51,17,18,76.8,89.0,8,89.5,5.63,0,0.05,0,14.0,0,16.5,15.0
123,12.3,28.32,524.0,25.72,-8.2,-0.33,0.0,386.52,-11.14,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.5,15.0
124,12.4,28.24,524.0,25.72,-8.11,-0.26,0.0,386.42,-11.19,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.52,15.0
125,12.5,28.16,524.0,25.65,-9.7,-0.28,0.0,386.44,-11.74,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.57,15.0
126,12.6,27.99,524.0,25.25,-8.7,-0.3,0.0,386.49,-12.39,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.62,15.0
127,12.7,27.93,524.0,25.25,-10.11,-0.35,0.0,386.5,-11.54,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.67,15.0
128,12.8,27.84,524.0,25.18,-10.5,-0.33,0.0,386.5,-10.39,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.72,15.0
129,12.9,27.68,524.0,24.64,-9.7,-0.25,0.0,386.58,-10.41,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.77,15.0
130,13.0,27.56,524.0,24.4,-11.61,-0.27,0.0,386.68,-10.66,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.82,15.0
131,13.1,27.5,524.0,24.16,-13.0,-0.38,0.0,386.7,-9.91,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.87,15.0
132,13.2,27.33,524.0,23.77,-12.5,-0.42,0.0,386.7,-8.96,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.92,15.0
133,13.3,27.24,524.0,22.21,-14.61,-0.46,0.0,386.82,-8.72,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,16.97,15.0
134,13.4,27.15,524.0,20.45,-16.5,-0.4,0.0,386.97,-8.62,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,17.0,15.0
135,13.5,26.91,524.0,20.08,-17.0,-0.46,0.0,387.04,-6.68,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,17.0,15.0
136,13.6,26.64,524.0,20.08,-20.3,-0.61,0.0,387.09,-4.38,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,17.0,15.0
137,13.7,26.37,524.0,20.08,-23.61,-0.58,0.0,387.14,-4.58,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,17.0,15.0
138,13.8,26.15,524.0,19.3,-22.8,-0.61,0.0,387.19,-5.28,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,17.0,15.0
139,13.9,25.92,524.0,18.6,-24.5,-0.7,0.0,387.28,-4.36,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,17.0,15.0
140,14.0,25.63,524.0,17.51,-26.7,-0.63,0.0,387.38,-3.11,17,18,76.8,89.0,8,89.5,5.64,0,0.08,0,14.0,0,17.0,15.0
141,14.1,25.36,524.0,17.28,-29.11,-0.65,0.0,387.48,-2.65,17,18,76.8,89.0,8,89.5,5.64,0,0.08,0,14.0,0,17.0,15.0
142,14.2,25.01,524.0,17.04,-32.0,-0.71,0.0,387.58,-2.35,17,18,76.8,89.0,8,89.5,5.64,0,0.08,0,14.0,0,17.0,15.0
143,14.3,24.69,524.0,16.58,-31.89,-0.72,0.0,387.64,-1.63,17,18,76.8,89.0,8,89.5,5.64,0,0.08,0,14.0,0,17.0,15.0
144,14.4,24.42,524.0,15.88,-32.7,-0.77,0.0,387.69,-0.83,17,18,76.8,89.0,8,89.5,5.53,0,0.08,0,14.0,0,17.02,15.0
145,14.5,24.11,524.0,15.88,-35.4,-0.88,0.0,387.7,-0.58,17,18,76.8,89.0,8,89.5,5.53,0,0.08,0,14.0,0,17.07,15.0
146,14.6,23.78,524.0,15.88,-36.0,-0.84,0.0,387.7,-0.43,17,18,76.8,89.0,8,89.5,5.54,0,0.08,0,14.0,0,17.12,15.0
147,14.7,23.46,524.0,15.6,-35.0,-0.87,0.0,387.74,-0.57,17,18,76.8,89.0,8,89.5,5.55,0,0.08,0,14.0,0,17.17,15.0
148,14.8,23.12,524.0,15.6,-36.61,-0.82,0.0,387.79,-0.77,17,18,76.8,89.0,8,89.5,5.56,0,0.04,0,14.0,0,17.22,15.0
149,14.9,22.81,524.0,15.65,-36.5,-0.82,0.0,387.72,-1.22,17,18,76.8,89.0,8,89.5,5.57,0,0.04,0,14.0,0,17.27,15.0
150,15.0,22.47,524.0,15.79,-36.0,-0.82,0.0,387.62,-1.72,17,18,76.8,89.0,8,89.5,5.57,0,0.04,0,14.0,0,17.32,15.0
151,15.1,22.15,524.0,16.72,-35.0,-0.86,0.0,387.6,-2.72,17,18,76.8,89.0,8,89.5,5.58,0,0.04,0,14.0,0,17.37,15.0
152,15.2,21.86,524.0,18.95,-33.5,-0.79,0.0,387.6,-3.82,17,18,76.8,89.0,8,89.5,5.59,0,0.04,0,14.0,0,17.42,15.0
153,15.3,21.55,524.0,20.57,-26.2,-0.64,0.0,387.35,-5.54,17,18,76.8,89.0,8,89.5,5.6,0,0.04,0,14.0,0,17.47,15.0
154,15.4,21.29,524.0,22.25,-20.39,-0.47,0.0,387.05,-7.39,17,18,76.8,89.0,8,89.5,5.61,0,0.04,0,14.0,0,17.5,15.0
155,15.5,21.13,524.0,22.55,-17.81,-0.46,0.0,386.96,-8.82,17,18,76.8,89.0,8,89.5,5.61,0,0.04,0,14.0,0,17.5,15.0
156,15.6,20.93,524.0,22.31,-17.0,-0.47,0.0,386.91,-10.18,17,18,76.8,89.0,8,89.5,5.62,0,0.04,0,14.0,0,17.5,15.0
157,15.7,20.7,524.0,22.08,-17.5,-0.5,0.0,386.9,-9.69,17,18,76.8,89.0,8,89.5,5.63,0,0.04,0,14.0,0,17.5,15.0
158,15.8,20.5,524.0,21.93,-17.8,-0.46,0.0,386.9,-8.84,17,18,76.8,89.0,8,89.5,5.64,0,0.04,0,14.0,0,17.5,15.0
159,15.9,20.29,524.0,21.8,-18.81,-0.51,0.0,386.94,-9.12,17,18,76.8,89.0,8,89.5,5.65,0,0.04,0,14.0,0,17.5,15.0
160,16.0,20.11,524.0,21.06,-18.8,-0.54,0.0,386.99,-9.62,17,18,76.8,89.0,8,89.5,5.65,0,0.04,0,14.0,0,17.5,15.0
