day,AbsDeviation-MedianFiltered,AbsDeviation,CenterCurve,Deviation-MedianFiltered,Deviation,Raw-MedianFiltered,Raw,temperature,moisture,soilsensor,watered
2023-09-06,25.652173913043477,25.065217391304348,958.1521739130435,-8.847826086956522,-8.804347826086957,949.3478260869565,948.7826086956521,28.507282608695654,12.415652173913044,735.9891304347826,0.0
2023-09-07,20.782608695652176,20.26086956521739,974.1086956521739,-8.956521739130435,-8.956521739130435,965.1521739130435,964.2391304347826,27.693804347826084,19.333478260869565,742.4782608695652,0.0
2023-09-08,19.11111111111111,18.68888888888889,985.8888888888889,-9.533333333333333,-9.511111111111111,976.3777777777777,975.6888888888889,26.51388888888889,16.413555555555554,749.7111111111111,0.0
2023-09-09,17.565217391304348,17.217391304347824,990.695652173913,-11.91304347826087,-11.91304347826087,978.7826086956521,978.0869565217391,27.11,34.206304347826084,753.6195652173913,0.0
2023-09-10,13.978260869565217,13.782608695652174,991.0,-10.043478260869565,-10.043478260869565,980.9565217391304,979.8260869565217,27.96945652173913,53.04869565217391,756.8804347826087,0.0
2023-09-11,13.195652173913043,13.076086956521738,991.8586956521739,-9.923913043478262,-9.923913043478262,981.9347826086956,980.695652173913,27.80673913043478,45.84782608695652,761.1521739130435,0.0
2023-09-12,11.483333333333333,11.216666666666667,991.5666666666667,-5.283333333333333,-5.355555555555555,986.2111111111111,984.9555555555555,26.990666666666666,22.856444444444442,766.4222222222222,0.0
2023-09-13,8.173913043478262,8.173913043478262,906.445652173913,8.173913043478262,8.141304347826088,914.5869565217391,914.5869565217391,21.38978260869565,4.989347826086957,771.1086956521739,0.0
2023-09-14,49.369565217391305,48.54347826086956,623.8260869565217,-0.45652173913043476,-0.5652173913043478,623.2608695652174,624.695652173913,23.67391304347826,15.758478260869564,757.4891304347826,0.0
2023-09-15,0.9565217391304348,0.9565217391304348,524.1847826086956,0.9565217391304348,1.0978260869565217,525.2826086956521,526.195652173913,23.063913043478262,24.147173913043478,754.1630434782609,0.2391304347826087
2023-09-16,2.6739130434782608,2.4782608695652173,477.0978260869565,-0.782608695652174,-0.7934782608695652,476.30434782608694,475.6304347826087,24.28717391304348,36.724347826086955,744.5652173913044,0.0
2023-09-17,18.75,18.380434782608695,483.04347826086956,-10.097826086956522,-10.065217391304348,472.9782608695652,472.54347826086956,26.284021739130434,39.636413043478264,741.0326086956521,0.0
2023-09-18,32.06960227272727,31.610795454545453,526.6136363636364,21.84375,21.78409090909091,548.3977272727273,551.9090909090909,26.799318181818183,37.25659090909091,747.4090909090909,0.29545454545454547
2023-09-19,5.71875,6.4375,595.1125,2.925,3.5125,598.625,607.9,33.02625,32.255,749.1,0.0
