,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Heating Power LIN [W],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Heater Voltage [V],Heater Current [A],Ambient Temperature [캜],Ambient Temperature Sensor [캜],Coolant Temperature Heatercore [캜],Requested Coolant Temperature [캜],Coolant Temperature Inlet [캜],Coolant Volume Flow +500 [l/h],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜],Temperature Coolant Heater Inlet [캜],Temperature Coolant Heater Outlet [캜],Temperature Heat Exchanger Outlet [캜],Temperature Defrost lateral left [캜],Temperature Defrost lateral right [캜],Temperature Defrost central [캜],Temperature Defrost central left [캜],Temperature Defrost central right [캜],Temperature Footweel Driver [캜],Temperature Footweel Co-Driver [캜],Temperature Feetvent Co-Driver [캜],Temperature Feetvent Driver [캜],Temperature Head Co-Driver [캜],Temperature Head Driver [캜],Temperature Vent right [캜] ,Temperature Vent central right [캜],Temperature Vent central left [캜],Temperature Vent right [캜]
27,2.7,0.0,476.0,0.0,0.0,-0.24,0.0,371.1,-4.46,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.2,41.5,25.01,47.44,49.83,47.62,33.02,33.92,36.01,36.01,34.88,21.45,26.38,42.0,40.9,21.0,22.7,32.87,32.87,33.59,30.91
28,2.8,0.0,476.0,0.0,0.0,-0.21,0.0,371.1,-4.44,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.21,41.5,25.01,47.44,49.82,47.62,33.03,33.92,36.01,36.01,34.88,21.45,26.39,41.98,40.9,21.0,22.72,32.87,32.87,33.59,30.92
29,2.9,0.0,476.0,0.0,0.0,-0.2,0.0,371.1,-4.14,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.23,41.5,25.01,47.44,49.82,47.62,33.04,33.92,36.01,36.01,34.88,21.44,26.4,41.97,40.9,21.0,22.74,32.87,32.87,33.58,30.94
30,3.0,0.0,476.0,0.0,0.0,-0.21,0.0,371.1,-4.11,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.24,41.5,25.01,47.44,49.81,47.62,33.04,33.92,36.01,36.01,34.88,21.43,26.41,41.95,40.89,20.99,22.75,32.87,32.87,33.57,30.94
31,3.1,0.0,476.0,0.0,0.0,-0.23,0.0,371.1,-4.31,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.26,41.5,25.01,47.44,49.8,47.62,33.04,33.92,36.0,36.01,34.88,21.43,26.41,41.93,40.88,20.97,22.76,32.86,32.87,33.57,30.93
32,3.2,0.0,476.0,0.0,0.0,-0.25,0.0,371.1,-4.61,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.27,41.5,25.01,47.43,49.79,47.61,33.04,33.92,35.99,36.01,34.88,21.43,26.41,41.91,40.87,20.95,22.77,32.85,32.87,33.58,30.92
33,3.3,0.0,476.0,0.0,0.0,-0.23,0.0,371.1,-5.01,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.29,41.5,25.01,47.42,49.78,47.6,33.04,33.92,35.99,36.01,34.88,21.43,26.41,41.9,40.87,20.93,22.78,32.84,32.87,33.59,30.92
34,3.4,0.0,476.0,0.0,0.0,-0.21,0.0,371.1,-4.99,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.3,41.5,25.01,47.42,49.77,47.59,33.04,33.92,35.98,36.01,34.88,21.43,26.41,41.88,40.86,20.92,22.78,32.84,32.87,33.6,30.91
35,3.5,0.0,476.0,0.0,0.0,-0.19,0.0,371.1,-4.59,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.29,41.5,25.01,47.41,49.76,47.58,33.04,33.92,35.97,36.01,34.88,21.43,26.41,41.86,40.85,20.9,22.79,32.83,32.87,33.61,30.9
36,3.6,0.0,476.0,0.0,0.0,-0.19,0.0,371.1,-4.66,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.28,41.5,25.01,47.4,49.75,47.57,33.04,33.92,35.96,36.01,34.88,21.43,26.41,41.85,40.84,20.88,22.8,32.82,32.87,33.62,30.89
37,3.7,0.0,476.0,0.0,0.0,-0.18,0.0,371.1,-5.16,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.26,41.5,25.01,47.39,49.75,47.56,33.04,33.92,35.95,36.01,34.88,21.43,26.41,41.83,40.83,20.86,22.81,32.81,32.87,33.62,30.88
38,3.8,0.0,476.0,0.0,0.0,-0.09,0.0,371.1,-5.08,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.24,41.5,25.01,47.38,49.74,47.55,33.04,33.92,35.94,36.01,34.88,21.43,26.41,41.81,40.82,20.85,22.82,32.8,32.87,33.63,30.87
39,3.9,0.0,476.0,0.0,0.0,-0.07,0.0,371.1,-4.48,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.23,41.5,25.01,47.37,49.73,47.55,33.04,33.92,35.93,36.01,34.88,21.43,26.41,41.79,40.81,20.83,22.83,32.79,32.87,33.64,30.86
40,4.0,0.0,476.0,0.0,0.42,-0.12,0.0,371.1,-4.2,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.21,41.5,25.01,47.36,49.72,47.54,33.04,33.92,35.92,36.01,34.88,21.44,26.41,41.78,40.78,20.83,22.83,32.78,32.87,33.65,30.85
41,4.1,0.0,476.0,0.0,0.0,-0.13,0.0,371.1,-4.2,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.2,41.5,25.01,47.36,49.71,47.53,33.04,33.91,35.92,36.01,34.88,21.45,26.4,41.76,40.74,20.84,22.83,32.78,32.87,33.65,30.85
42,4.2,0.0,476.0,4.39,0.0,-0.11,0.0,371.1,-4.49,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,51.0,85,49.0,-0.18,41.5,25.01,47.36,49.71,47.53,33.04,33.9,35.91,36.01,34.88,21.46,26.38,41.76,40.69,20.85,22.83,32.78,32.87,33.64,30.84
43,4.3,0.0,476.0,12.06,1.5,-0.07,0.0,371.1,-5.04,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,50.89,85,49.0,-0.17,41.5,25.01,47.36,49.71,47.53,33.04,33.89,35.9,36.01,34.88,21.47,26.36,41.75,40.65,20.85,22.83,32.78,32.87,33.63,30.83
44,4.4,0.0,476.0,15.77,6.17,0.05,0.0,371.07,-5.19,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,374.0,3.25,3.0,3.37,50.39,85,49.0,-0.15,41.5,25.01,47.36,49.71,47.53,33.04,33.88,35.89,36.01,34.88,21.47,26.34,41.74,40.61,20.86,22.83,32.78,32.87,33.62,30.82
45,4.5,0.14,476.0,19.18,14.08,0.15,0.0,371.02,-4.99,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.89,3.25,3.0,3.37,50.0,85,49.0,-0.17,41.5,25.01,47.36,49.71,47.53,33.04,33.87,35.88,36.01,34.88,21.48,26.33,41.73,40.56,20.87,22.83,32.78,32.87,33.61,30.81
46,4.6,0.25,476.0,21.01,21.67,0.28,0.0,370.97,-5.38,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.39,3.25,3.0,3.37,50.0,85,49.0,-0.18,41.5,25.01,47.36,49.71,47.53,33.04,33.87,35.87,36.01,34.88,21.49,26.31,41.72,40.52,20.88,22.83,32.78,32.87,33.6,30.8
47,4.7,0.51,476.0,21.63,32.17,0.43,0.0,370.92,-6.28,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.2,41.5,25.01,47.36,49.71,47.53,33.04,33.86,35.86,36.01,34.88,21.5,26.29,41.71,40.47,20.89,22.83,32.78,32.87,33.59,30.79
48,4.8,0.78,476.0,21.8,40.71,0.51,0.0,370.87,-7.25,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.21,41.5,25.01,47.36,49.71,47.53,33.04,33.85,35.86,36.01,34.88,21.51,26.27,41.7,40.43,20.9,22.83,32.78,32.87,33.59,30.78
49,4.9,1.15,476.0,22.34,46.16,0.59,0.0,370.82,-8.3,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.23,41.5,25.01,47.36,49.71,47.53,33.04,33.84,35.85,36.01,34.88,21.52,26.26,41.69,40.39,20.91,22.83,32.78,32.87,33.58,30.78
50,5.0,1.44,476.0,22.73,50.38,0.69,0.0,370.75,-8.85,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.24,41.5,25.01,47.36,49.71,47.53,33.04,33.83,35.84,36.01,34.88,21.52,26.24,41.69,40.36,20.9,22.82,32.78,32.87,33.57,30.77
51,5.1,1.75,476.0,22.88,54.5,0.74,0.0,370.65,-8.95,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.26,41.5,25.01,47.35,49.71,47.53,33.03,33.83,35.84,36.01,34.88,21.52,26.23,41.68,40.34,20.9,22.82,32.77,32.86,33.57,30.77
52,5.2,2.12,476.0,23.33,56.29,0.73,0.0,370.57,-9.53,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.27,41.5,25.01,47.35,49.7,47.53,33.02,33.83,35.84,36.01,34.88,21.52,26.22,41.67,40.33,20.89,22.81,32.75,32.84,33.57,30.77
53,5.3,2.51,476.0,23.95,58.79,0.74,0.0,370.52,-10.53,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.29,41.5,25.01,47.34,49.69,47.53,33.01,33.83,35.84,36.01,34.88,21.52,26.21,41.66,40.31,20.88,22.8,32.73,32.82,33.57,30.77
54,5.4,2.92,476.0,24.5,61.0,0.74,0.0,370.47,-11.16,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.3,41.5,25.01,47.33,49.68,47.53,33.0,33.83,35.84,36.01,34.88,21.52,26.2,41.65,40.29,20.87,22.79,32.72,32.8,33.57,30.77
55,5.5,3.31,476.0,24.97,61.58,0.72,0.0,370.42,-11.46,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.32,49.68,47.53,32.99,33.83,35.84,36.01,34.88,21.52,26.19,41.64,40.27,20.86,22.78,32.7,32.79,33.57,30.77
56,5.6,3.69,476.0,25.52,62.42,0.77,0.0,370.35,-12.02,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.31,49.67,47.53,32.98,33.83,35.84,36.01,34.88,21.52,26.18,41.63,40.26,20.85,22.77,32.68,32.77,33.57,30.77
57,5.7,4.11,476.0,26.15,63.42,0.85,0.0,370.25,-12.82,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.3,49.66,47.53,32.98,33.83,35.84,36.01,34.88,21.52,26.18,41.62,40.24,20.84,22.76,32.66,32.75,33.57,30.77
58,5.8,4.56,476.0,27.39,64.71,0.9,0.0,370.17,-13.83,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.29,49.65,47.53,32.97,33.83,35.84,36.01,34.88,21.52,26.17,41.62,40.22,20.83,22.75,32.65,32.73,33.57,30.77
59,5.9,4.98,476.0,28.54,65.79,0.97,0.0,370.12,-15.03,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.28,49.64,47.53,32.96,33.83,35.84,36.01,34.88,21.52,26.16,41.61,40.2,20.83,22.75,32.63,32.72,33.57,30.77
60,6.0,5.44,476.0,28.6,66.71,1.04,0.0,370.05,-15.78,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.28,49.63,47.53,32.95,33.83,35.84,36.0,34.88,21.55,26.15,41.6,40.2,20.83,22.73,32.61,32.7,33.57,30.77
61,6.1,5.93,476.0,28.75,67.0,1.07,0.0,369.95,-16.13,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1200.0,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.27,49.63,47.53,32.95,33.83,35.84,36.0,34.88,21.59,26.15,41.6,40.2,20.84,22.71,32.59,32.69,33.57,30.76
62,6.2,6.4,476.0,28.66,65.71,1.03,0.0,369.9,-16.46,13.0,14.0,52.8,59.0,8,88.5,1.16,1200.0,1219.79,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.28,49.63,47.53,32.95,33.83,35.84,35.99,34.88,21.64,26.16,41.6,40.2,20.85,22.7,32.58,32.69,33.57,30.75
63,6.3,6.84,476.0,28.6,63.42,0.94,0.0,369.9,-16.76,13.0,14.0,52.8,59.0,8,88.5,1.16,1202.22,1299.78,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.29,49.63,47.53,32.95,33.83,35.84,35.98,34.88,21.68,26.17,41.6,40.2,20.85,22.68,32.56,32.69,33.57,30.74
64,6.4,7.26,476.0,28.75,59.63,0.92,0.0,369.95,-16.48,13.0,14.0,52.8,59.0,8,88.5,1.16,1212.22,1384.72,0,1,373.0,3.25,3.0,3.37,50.0,85,49.0,-0.31,41.5,25.01,47.3,49.63,47.53,32.95,33.83,35.84,35.97,34.88,21.73,26.18,41.6,40.2,20.86,22.66,32.54,32.69,33.57,30.73
65,6.5,7.65,476.0,30.03,52.63,0.8,0.0,370.05,-15.68,13.0,14.0,52.77,59.0,8,88.5,1.16,1237.74,1484.71,0,1,373.0,3.31,3.0,3.37,50.0,85,49.0,-0.29,41.5,25.01,47.31,49.63,47.53,32.95,33.83,35.84,35.96,34.88,21.77,26.19,41.6,40.2,20.87,22.64,32.52,32.69,33.57,30.72
