,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Heating Power LIN [W],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Heater Voltage [V],Heater Current [A],Ambient Temperature [캜],Ambient Temperature Sensor [캜],Coolant Temperature Heatercore [캜],Requested Coolant Temperature [캜],Coolant Temperature Inlet [캜],Coolant Volume Flow +500 [l/h],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜],Temperature Coolant Heater Inlet [캜],Temperature Coolant Heater Outlet [캜],Temperature Heat Exchanger Outlet [캜],Temperature Defrost lateral left [캜],Temperature Defrost lateral right [캜],Temperature Defrost central [캜],Temperature Defrost central left [캜],Temperature Defrost central right [캜],Temperature Footweel Driver [캜],Temperature Footweel Co-Driver [캜],Temperature Feetvent Co-Driver [캜],Temperature Feetvent Driver [캜],Temperature Head Co-Driver [캜],Temperature Head Driver [캜],Temperature Vent right [캜] ,Temperature Vent central right [캜],Temperature Vent central left [캜],Temperature Vent right [캜]
17,1.7,0.0,483.0,0.0,0.0,-0.19,0.0,379.23,-5.23,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.88,3.0,3.28,53.0,85,51.0,-0.24,43.0,23.84,48.75,51.63,49.03,34.0,33.92,36.18,37.41,35.92,19.43,25.1,43.95,42.82,20.21,22.48,32.95,33.92,35.14,31.73
18,1.8,0.0,483.0,0.0,0.0,-0.19,0.0,379.28,-5.58,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.26,43.0,23.84,48.75,51.63,49.02,34.0,33.91,36.18,37.41,35.92,19.43,25.1,43.95,42.81,20.22,22.48,32.95,33.91,35.14,31.72
19,1.9,0.0,483.0,0.0,0.0,-0.18,0.0,379.27,-5.31,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.28,43.0,23.84,48.75,51.63,49.01,34.0,33.9,36.18,37.41,35.92,19.43,25.1,43.94,42.8,20.23,22.48,32.94,33.9,35.14,31.71
20,2.0,0.0,483.0,0.0,0.0,-0.18,0.0,379.22,-4.71,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.29,43.0,23.84,48.75,51.62,49.01,34.0,33.9,36.18,37.41,35.92,19.43,25.1,43.93,42.79,20.24,22.48,32.94,33.9,35.14,31.71
21,2.1,0.0,483.0,0.0,0.0,-0.18,0.0,379.23,-4.83,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.87,3.0,3.28,53.0,85,51.0,-0.3,43.0,23.84,48.75,51.61,49.01,34.0,33.89,36.18,37.41,35.92,19.43,25.1,43.92,42.78,20.25,22.48,32.93,33.89,35.14,31.7
22,2.2,0.0,483.0,0.0,0.0,-0.17,0.0,379.28,-5.33,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,4.0,3.0,3.28,53.0,85,51.0,-0.29,43.0,23.84,48.75,51.6,49.01,34.0,33.88,36.18,37.41,35.92,19.43,25.1,43.92,42.77,20.26,22.48,32.92,33.88,35.14,31.69
23,2.3,0.0,483.0,0.0,0.0,-0.18,0.0,379.27,-5.14,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,4.0,3.0,3.28,53.0,85,51.0,-0.27,43.0,23.84,48.75,51.59,49.01,34.0,33.87,36.18,37.41,35.92,19.43,25.1,43.91,42.76,20.27,22.48,32.91,33.87,35.14,31.68
24,2.4,0.0,483.0,0.0,0.0,-0.18,0.0,379.22,-4.59,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,4.0,3.0,3.28,53.0,85,51.0,-0.26,43.0,23.84,48.75,51.58,49.01,34.0,33.86,36.18,37.41,35.92,19.43,25.1,43.9,42.76,20.27,22.48,32.9,33.86,35.14,31.67
25,2.5,0.0,483.0,0.0,0.0,-0.18,0.0,379.2,-4.5,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.88,3.0,3.28,53.0,85,51.0,-0.24,43.0,23.84,48.75,51.58,49.01,34.0,33.85,36.18,37.41,35.92,19.43,25.1,43.89,42.75,20.28,22.48,32.89,33.85,35.14,31.66
26,2.6,0.0,483.0,0.0,0.0,-0.19,0.0,379.2,-4.65,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.23,43.0,23.84,48.75,51.57,49.01,34.0,33.84,36.18,37.41,35.92,19.43,25.1,43.88,42.74,20.29,22.48,32.88,33.84,35.14,31.65
27,2.7,0.0,483.0,0.0,0.0,-0.19,0.0,379.23,-4.9,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.21,43.0,23.84,48.75,51.56,49.01,34.0,33.83,36.18,37.41,35.92,19.43,25.1,43.87,42.73,20.3,22.48,32.87,33.83,35.14,31.65
28,2.8,0.0,483.0,0.0,0.0,-0.17,0.0,379.28,-5.2,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.2,43.0,23.84,48.75,51.55,49.01,34.0,33.83,36.18,37.4,35.92,19.44,25.1,43.86,42.72,20.3,22.49,32.87,33.83,35.14,31.66
29,2.9,0.0,483.0,0.0,0.0,-0.18,0.0,379.27,-5.1,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.87,3.0,3.28,53.0,85,51.0,-0.18,42.95,23.84,48.75,51.54,49.01,34.0,33.83,36.18,37.39,35.91,19.44,25.09,43.85,42.71,20.3,22.5,32.87,33.83,35.14,31.66
30,3.0,0.0,483.0,0.0,0.0,-0.19,0.0,379.22,-4.8,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,4.0,3.0,3.28,53.0,85,51.0,-0.17,42.9,23.84,48.75,51.53,49.01,34.0,33.83,36.18,37.38,35.9,19.45,25.08,43.85,42.7,20.3,22.51,32.87,33.83,35.14,31.67
31,3.1,0.0,483.0,0.0,0.0,-0.15,0.0,379.23,-5.06,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.88,3.0,3.28,53.0,85,51.0,-0.15,42.85,23.84,48.75,51.52,49.01,34.0,33.83,36.18,37.37,35.89,19.46,25.07,43.84,42.69,20.3,22.52,32.87,33.83,35.14,31.68
32,3.2,0.0,483.0,0.0,0.0,-0.21,0.0,379.28,-5.61,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.15,42.8,23.84,48.75,51.51,49.01,34.0,33.83,36.18,37.36,35.89,19.47,25.06,43.83,42.69,20.3,22.53,32.87,33.83,35.14,31.69
33,3.3,0.0,483.0,0.0,0.0,-0.19,0.0,379.27,-5.54,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.15,42.75,23.84,48.75,51.51,49.01,34.0,33.83,36.18,37.35,35.88,19.48,25.05,43.82,42.68,20.3,22.53,32.87,33.83,35.14,31.7
34,3.4,0.0,483.0,0.0,0.0,-0.16,0.0,379.22,-5.14,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,53.0,85,51.0,-0.15,42.7,23.84,48.75,51.5,49.01,34.0,33.83,36.18,37.34,35.87,19.49,25.04,43.81,42.67,20.3,22.54,32.87,33.83,35.14,31.71
35,3.5,0.0,483.0,0.0,0.0,-0.18,0.0,379.2,-5.16,11.0,12.0,67.5,78.0,8,88.5,1.52,1480.0,1480.0,0,1,382.0,3.87,3.0,3.28,52.52,85,51.0,-0.15,42.65,23.84,48.75,51.49,49.01,34.0,33.83,36.18,37.34,35.86,19.5,25.04,43.8,42.66,20.3,22.55,32.87,33.83,35.14,31.72
36,3.6,0.0,483.0,0.0,0.0,-0.19,0.0,379.2,-5.41,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,4.0,3.0,3.28,52.02,85,51.0,-0.15,42.6,23.84,48.75,51.48,49.01,34.0,33.83,36.18,37.33,35.85,19.51,25.03,43.79,42.65,20.3,22.56,32.87,33.83,35.14,31.73
37,3.7,0.0,483.0,0.0,0.0,-0.19,0.0,379.23,-5.6,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.88,3.0,3.28,52.48,85,51.0,-0.15,42.55,23.84,48.75,51.47,49.01,34.0,33.83,36.18,37.32,35.84,19.51,25.02,43.78,42.64,20.3,22.57,32.87,33.83,35.14,31.73
38,3.8,0.0,483.0,0.0,0.0,-0.15,0.0,379.28,-5.75,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,52.98,85,51.0,-0.15,42.5,23.84,48.75,51.46,49.01,34.0,33.83,36.18,37.32,35.84,19.51,25.01,43.78,42.65,20.3,22.56,32.87,33.83,35.14,31.73
39,3.9,0.0,483.0,0.0,0.0,-0.14,0.0,379.27,-5.47,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,52.52,85,51.0,-0.15,42.5,23.84,48.75,51.46,49.01,34.0,33.84,36.17,37.32,35.85,19.51,24.99,43.78,42.66,20.3,22.55,32.87,33.82,35.14,31.73
40,4.0,0.0,483.0,0.0,0.0,-0.2,0.0,379.22,-4.97,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,52.02,85,51.0,-0.15,42.5,23.84,48.74,51.46,49.0,34.0,33.85,36.16,37.32,35.86,19.51,24.97,43.78,42.67,20.3,22.54,32.87,33.81,35.14,31.73
41,4.1,0.0,483.0,0.0,0.0,-0.21,0.0,379.23,-5.13,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.73,51.46,48.99,34.0,33.86,36.16,37.32,35.86,19.51,24.96,43.78,42.68,20.3,22.53,32.87,33.8,35.14,31.73
42,4.2,0.0,483.0,0.0,0.0,-0.18,0.0,379.28,-5.63,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.72,51.46,48.98,34.0,33.87,36.15,37.32,35.87,19.51,24.94,43.78,42.69,20.3,22.52,32.87,33.79,35.14,31.73
43,4.3,0.0,483.0,0.0,0.0,-0.2,0.0,379.3,-5.41,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.87,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.71,51.46,48.97,34.0,33.87,36.14,37.32,35.88,19.51,24.92,43.78,42.7,20.3,22.51,32.87,33.78,35.14,31.73
44,4.4,0.0,483.0,0.0,0.0,-0.2,0.0,379.3,-4.81,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,4.0,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.7,51.46,48.97,34.0,33.88,36.13,37.32,35.89,19.51,24.9,43.78,42.71,20.3,22.51,32.87,33.77,35.14,31.73
45,4.5,0.0,483.0,0.0,0.0,-0.18,0.0,379.27,-4.76,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,4.0,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.7,51.46,48.96,34.0,33.89,36.12,37.32,35.9,19.51,24.89,43.78,42.71,20.3,22.5,32.87,33.76,35.14,31.73
46,4.6,0.0,483.0,0.0,0.0,-0.18,0.0,379.22,-5.01,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,4.0,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.69,51.46,48.95,34.0,33.9,36.11,37.32,35.91,19.51,24.87,43.78,42.72,20.3,22.49,32.87,33.76,35.14,31.73
47,4.7,0.0,483.0,0.0,0.0,-0.19,0.0,379.23,-5.26,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.88,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.68,51.46,48.94,34.0,33.91,36.1,37.32,35.92,19.51,24.85,43.78,42.73,20.3,22.48,32.87,33.75,35.14,31.73
48,4.8,0.0,483.0,0.0,0.0,-0.17,0.0,379.28,-5.51,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.46,48.93,34.0,33.92,36.1,37.33,35.92,19.52,24.84,43.78,42.74,20.31,22.48,32.87,33.74,35.14,31.73
49,4.9,0.0,483.0,0.0,0.0,-0.15,0.0,379.27,-5.27,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1480.0,0,1,382.0,3.75,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.45,48.93,34.0,33.92,36.1,37.34,35.92,19.53,24.83,43.77,42.75,20.32,22.48,32.87,33.74,35.14,31.73
50,5.0,0.0,483.0,0.0,0.0,-0.15,0.0,379.22,-4.77,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1499.89,0,1,382.0,3.75,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.45,48.93,34.0,33.92,36.1,37.35,35.92,19.54,24.82,43.76,42.76,20.33,22.48,32.87,33.74,35.14,31.73
51,5.1,0.0,483.0,0.0,0.0,-0.18,0.0,379.23,-4.89,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1519.89,0,1,382.0,3.87,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.44,48.93,34.0,33.92,36.1,37.36,35.92,19.55,24.81,43.75,42.77,20.34,22.48,32.87,33.74,35.14,31.73
52,5.2,0.0,483.0,0.0,0.0,-0.18,0.0,379.28,-5.34,11.0,12.0,67.5,78.0,8,88.5,1.44,1480.0,1599.56,0,1,382.0,4.0,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.43,48.93,34.0,33.92,36.1,37.36,35.92,19.56,24.8,43.74,42.78,20.34,22.48,32.87,33.74,35.14,31.73
53,5.3,0.0,483.0,0.0,0.0,-0.16,0.0,379.27,-5.3,11.0,12.0,67.5,78.0,8,88.5,1.44,1518.76,1679.56,0,1,382.0,4.0,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.42,48.93,34.0,33.92,36.1,37.37,35.92,19.57,24.79,43.73,42.78,20.35,22.48,32.87,33.74,35.14,31.73
54,5.4,0.0,483.0,0.0,0.0,-0.19,0.0,379.22,-5.0,11.0,12.0,67.5,78.0,8,88.5,1.44,1558.76,1739.67,0,1,382.0,4.0,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.41,48.93,34.0,33.92,36.1,37.38,35.92,19.58,24.78,43.72,42.79,20.36,22.48,32.87,33.74,35.14,31.73
55,5.5,0.0,483.0,0.0,0.0,-0.21,0.0,379.2,-5.26,11.0,12.0,67.5,78.0,8,88.5,1.44,1627.83,1799.66,0,1,382.0,4.24,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.4,48.93,34.0,33.92,36.1,37.39,35.92,19.58,24.77,43.71,42.8,20.37,22.48,32.87,33.74,35.14,31.73
56,5.6,0.0,483.0,0.0,0.0,-0.21,0.0,379.2,-5.81,11.0,12.0,67.5,78.0,8,88.5,1.52,1697.82,1800.0,0,1,382.0,4.49,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.39,48.93,34.0,33.92,36.1,37.4,35.92,19.59,24.77,43.71,42.81,20.38,22.48,32.87,33.74,35.14,31.73
57,5.7,0.0,483.0,0.0,0.0,-0.17,0.0,379.2,-6.2,11.0,12.0,67.5,78.0,8,88.5,1.52,1748.45,1800.0,0,1,382.0,4.62,3.0,3.28,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.38,48.93,34.0,33.92,36.1,37.41,35.92,19.6,24.76,43.7,42.82,20.39,22.48,32.87,33.74,35.14,31.73
58,5.8,0.0,483.0,0.0,0.0,-0.15,0.0,379.2,-6.5,11.0,12.0,67.5,78.0,8,88.5,1.52,1798.45,1800.0,0,1,382.0,4.75,3.0,3.27,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.38,48.93,34.0,33.92,36.1,37.41,35.92,19.6,24.75,43.69,42.82,20.38,22.47,32.87,33.74,35.13,31.72
59,5.9,0.0,483.0,0.0,0.0,-0.18,0.0,379.17,-6.27,11.0,12.0,67.5,78.0,8,88.5,1.52,1800.0,1800.0,0,1,382.0,4.75,3.0,3.26,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.38,48.93,34.0,33.92,36.1,37.41,35.91,19.6,24.73,43.69,42.82,20.37,22.46,32.87,33.73,35.13,31.71
60,6.0,0.0,483.0,0.0,0.0,-0.19,0.0,379.12,-5.77,11.0,12.0,67.5,78.0,8,88.5,1.52,1800.0,1800.0,0,1,382.0,4.75,3.0,3.25,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.38,48.93,34.0,33.92,36.1,37.41,35.9,19.6,24.71,43.69,42.82,20.36,22.45,32.87,33.72,35.12,31.71
61,6.1,0.0,483.0,0.0,0.0,-0.18,0.0,379.13,-6.12,11.0,12.0,67.5,78.0,8,88.5,1.52,1800.0,1800.0,0,1,382.0,4.75,3.0,3.24,52.0,85,51.0,-0.15,42.5,23.84,48.67,51.39,48.93,34.0,33.92,36.1,37.41,35.89,19.6,24.69,43.69,42.82,20.35,22.44,32.87,33.71,35.11,31.7
62,6.2,0.0,483.0,0.0,0.0,-0.21,0.0,379.18,-6.92,11.0,12.0,67.5,78.0,8,88.5,1.52,1800.0,1819.88,0,1,382.0,4.75,3.0,3.23,52.0,85,51.0,-0.14,42.5,23.84,48.67,51.4,48.93,34.0,33.92,36.1,37.41,35.89,19.6,24.68,43.69,42.82,20.34,22.44,32.87,33.7,35.1,31.69
63,6.3,0.0,483.0,0.0,0.0,-0.22,0.0,379.2,-6.81,11.0,12.0,67.5,78.0,8,88.5,1.52,1800.0,1839.88,0,1,382.0,4.75,3.0,3.23,52.0,85,51.0,-0.14,42.5,23.84,48.67,51.41,48.93,34.0,33.92,36.1,37.41,35.88,19.6,24.66,43.69,42.82,20.33,22.43,32.87,33.69,35.09,31.68
64,6.4,0.0,483.0,0.0,0.0,-0.21,0.0,379.2,-6.21,11.0,12.0,67.5,78.0,8,88.5,1.52,1800.0,1840.0,0,1,382.0,4.75,3.0,3.22,52.0,85,51.0,-0.13,42.5,23.84,48.67,51.42,48.93,34.0,33.92,36.1,37.41,35.87,19.6,24.64,43.69,42.82,20.32,22.42,32.87,33.69,35.08,31.67
65,6.5,0.0,483.0,0.0,0.0,-0.21,0.0,379.2,-6.2,11.0,12.0,67.5,78.0,8,88.5,1.52,1819.37,1840.0,0,1,382.0,4.75,3.0,3.21,52.0,85,51.0,-0.12,42.5,23.84,48.67,51.43,48.93,34.0,33.92,36.1,37.41,35.86,19.6,24.62,43.69,42.82,20.32,22.41,32.87,33.68,35.07,31.66
